"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 385-1,36.5310919,126.780311,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 417-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 550,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 418-1,36.53135295,126.7829128,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 419-6,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 550,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 550,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 550,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 519-4,36.5310919,126.780311,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 548,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 131-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 550,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 194-1,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 187-18,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 548,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 214,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 235-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"청양군 비봉면",1,,충청남도 청양군 비봉면 장재리 227-2,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 58,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 62-1,36.52667805,126.789703,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"청양군 비봉면",1,,충청남도 청양군 비봉면 장재리 73-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 산43-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 47-1,36.5262601,126.7917592,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 54,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"청양군 비봉면",1,,충청남도 청양군 비봉면 장재리 89-3,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 산42-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 산42-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 7,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 553,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 248-2,36.5264997,126.7848954,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 274,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 243,36.52630312,126.7833339,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 525-3,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 300-3,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 519-6,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 313-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 316,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 526,36.52792673,126.7821002,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 309-1,36.52807273,126.7817129,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 319,36.52863487,126.7825481,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 204-1,36.52809719,126.7836124,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 322-2,36.52885474,126.7813144,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 327-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 555,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 495-9,36.52605569,126.7716073,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 514-1,,,,,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 475-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 511-4,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-27,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-27,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 392-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 403-4,36.52487978,126.7722734,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 403-4,36.52487978,126.7722734,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 398-7,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 374-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 555,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 536,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 375-5,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 330-3,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-16,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-16,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 546,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 326-1,36.52255832,126.7809326,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 291-3,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-16,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 283-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 327-5,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 587-3,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 282-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 259-3,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 80-1,36.52131997,126.783557,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 82,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 85-3,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 241-5,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 245-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 200-11,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 82,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 571,36.52062854,126.7859178,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 215,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 201-11,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 282-5,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 장재리",1,,충청남도 청양군 비봉면 장재리 산47-1,36.52639853,126.7956779,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 263-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 235-11,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 286,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 196,36.52015659,126.7963539,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 285,36.52072611,126.7976748,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 224-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 283-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 215,36.52137852,126.7992052,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 268,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 산18-13,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 273,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 150-9,36.51980265,126.7987617,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 207-8,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 148-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 268,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 268,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 158-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 164-8,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 269,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 269,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 109,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 산10-1,36.5156511,126.8090008,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 관산리",1,,충청남도 청양군 비봉면 관산리 산10-1,36.5156511,126.8090008,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-37,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 163-7,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 110-1,36.5185808,126.7864929,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 47-2,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 128-1,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 130-1,,,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 178-5,36.51893627,126.7905884,,전용주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 179-20,36.51938695,126.7908547,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 528-41,,,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
"비봉면 록평리",1,,충청남도 청양군 비봉면 록평리 195-1,36.51994638,126.7911608,,한전주,041-940-2365,충청남도-청양군청,2022-10-18
