"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
8668F002,1,충청남도 홍성군 홍남동로357번길 299-37,충청남도 홍성군 홍동면 화신리 467-7,36.52927746,126.6937507,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고1,1,충청남도 홍성군 광천로373번길 12-1,충청남도 홍성군 광천읍 신진리 367,36.50793192,126.6219135,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고2,1,충청남도 홍성군 광천로373번길 12-1,충청남도 홍성군 광천읍 신진리 367-2,36.5067113,126.623283,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고3,1,,충청남도 홍성군 광천읍 신진리 367-2,36.5067113,126.623283,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고4,1,,충청남도 홍성군 광천읍 신진리 367-2,36.5067113,126.623283,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고5,1,,충청남도 홍성군 광천읍 신진리 367-2,36.5067113,126.623283,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
KPOP고6,1,,충청남도 홍성군 광천읍 신진리 395-2,36.50653007,126.623784,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면018",1,충청남도 홍성군 백야로347번길 46-105,충청남도 홍성군 갈산면 와리 389,36.58748404,126.5509671,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면026",1,,충청남도 홍성군 갈산면 와리 438-1,36.5925119,126.5529354,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면032",1,충청남도 홍성군 백야로 388,충청남도 홍성군 갈산면 와리 99-3,36.58933733,126.5559164,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면071",1,충청남도 홍성군 갈산로 135,충청남도 홍성군 갈산면 상촌리 70,36.60252089,126.5536703,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면072",1,충청남도 홍성군 갈산로 148,충청남도 홍성군 갈산면 상촌리 85-23,36.60162618,126.5542011,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면073",1,충청남도 홍성군 갈산로 146,충청남도 홍성군 갈산면 상촌리 82-4,36.60187736,126.554107,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면076",1,충청남도 홍성군 갈산로121번길 2,충청남도 홍성군 갈산면 상촌리 167-7,36.60326575,126.5526728,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면214",1,충청남도 홍성군 와룡로 258,충청남도 홍성군 갈산면 행산리 산37-1,36.58775233,126.5399291,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면221",1,충청남도 홍성군 와룡로249번길 50,충청남도 홍성군 갈산면 오두리 40-3,36.59002039,126.5350739,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면222",1,충청남도 홍성군 와룡로249번길 48-30,충청남도 홍성군 갈산면 오두리 25-1,36.59030018,126.5365772,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면223",1,충청남도 홍성군 와룡로249번길 64,충청남도 홍성군 갈산면 오두리 47-2,36.59124429,126.534939,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면224",1,충청남도 홍성군 와룡로249번길 90,충청남도 홍성군 갈산면 오두리 108-6,36.592748,126.5326421,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면225",1,충청남도 홍성군 와룡로249번길 96,충청남도 홍성군 갈산면 오두리 108-5,36.59334558,126.5321391,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면277",1,충청남도 홍성군 내포로1526번길 71,충청남도 홍성군 갈산면 대사리 산81,36.63741485,126.5471485,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면330",1,충청남도 홍성군 상촌로9번길 18-9,충청남도 홍성군 갈산면 상촌리 200,36.60356429,126.5483195,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면340",1,충청남도 홍성군 수덕사로51번길 15,충청남도 홍성군 갈산면 내갈리 203-1,36.60228479,126.5683666,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면380",1,충청남도 홍성군 갈산로197번길 51-135,충청남도 홍성군 갈산면 내갈리 산81-13,36.61264057,126.5588693,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면386",1,충청남도 홍성군 상촌로 31-3,충청남도 홍성군 갈산면 상촌리 240-14,36.60386175,126.5505493,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면394",1,충청남도 홍성군 갈산로 184,충청남도 홍성군 갈산면 상촌리 99,36.60220818,126.5583591,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면455",1,충청남도 홍성군 내포로951번길 21,충청남도 홍성군 갈산면 동산리 958,36.59834504,126.5743343,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면456",1,,충청남도 홍성군 갈산면 동산리 886,36.60112301,126.5730315,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면467",1,충청남도 홍성군 내포로852번길 138-13,충청남도 홍성군 갈산면 동산리 209,36.60141527,126.5877455,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면476",1,충청남도 홍성군 갈산면 수덕사로,충청남도 홍성군 갈산면 신안리 130,36.61460547,126.5880238,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면498",1,충청남도 홍성군 갈오1길 93-50,충청남도 홍성군 갈산면 갈오리 127-2,36.61873807,126.6063671,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면499",1,,충청남도 홍성군 갈산면 갈오리 161,36.61413367,126.6110783,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면500",1,충청남도 홍성군 구성북로 474-11,충청남도 홍성군 홍북읍 중계리 산161,36.61783829,126.6270175,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면512",1,충청남도 홍성군 내포로1390번길 132-7,충청남도 홍성군 갈산면 운곡리 33,36.62484684,126.5592683,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면523",1,,충청남도 홍성군 갈산면 운곡리 115,36.62008165,126.5549524,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면526",1,충청남도 홍성군 내포로 1431,충청남도 홍성군 갈산면 대사리 488,36.62355311,126.5439661,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면562",1,,충청남도 홍성군 갈산면 신안리 산30-1,36.61704008,126.5770423,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면567",1,충청남도 홍성군 수덕사로317번길 192,충청남도 홍성군 갈산면 가곡리 산52-2,36.63245136,126.5832442,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면580",1,충청남도 홍성군 수덕사로317번길 299-5,충청남도 홍성군 갈산면 가곡리 100,36.64167762,126.5846409,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면917",1,충청남도 홍성군 갈산로 106,충청남도 홍성군 갈산면 상촌리 462,36.60847948,126.5471656,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0001",1,충청남도 홍성군 수덕사로317번길 344,충청남도 홍성군 갈산면 가곡리 47-1,36.64498159,126.5874097,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0002",1,충청남도 홍성군 수덕사로317번길 380,충청남도 홍성군 갈산면 가곡리 산25,36.64778697,126.5884097,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0003",1,충청남도 홍성군 수덕사로317번길 435,충청남도 홍성군 갈산면 가곡리 산20-2,36.65528518,126.5808802,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0004",1,충청남도 홍성군 수덕사로317번길 435,충청남도 홍성군 갈산면 가곡리 산20-2,36.65528518,126.5808802,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0005",1,충청남도 홍성군 수덕사로317번길 344,충청남도 홍성군 갈산면 가곡리 47-1,36.64498159,126.5874097,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0007",1,충청남도 홍성군 수덕사로317번길 313,충청남도 홍성군 갈산면 가곡리 90,36.64304124,126.5856447,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0008",1,충청남도 홍성군 수덕사로317번길 320,충청남도 홍성군 갈산면 가곡리 71-3,36.64305926,126.5864048,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0009",1,충청남도 홍성군 수덕사로317번길 299-12,충청남도 홍성군 갈산면 가곡리 92,36.64233796,126.5848525,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0010",1,충청남도 홍성군 수덕사로317번길 299-5,충청남도 홍성군 갈산면 가곡리 100,36.64167762,126.5846409,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0011",1,충청남도 홍성군 수덕사로317번길 281,충청남도 홍성군 갈산면 가곡리 107,36.63994037,126.5840464,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0012",1,,충청남도 홍성군 갈산면 가곡리 산33-1,36.64045477,126.5792156,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0013",1,,충청남도 홍성군 갈산면 가곡리 107,36.63994037,126.5840464,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0014",1,,충청남도 홍성군 갈산면 가곡리 112-1,36.6395804,126.5839585,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0015",1,충청남도 홍성군 수덕사로317번길 271,충청남도 홍성군 갈산면 가곡리 113,36.63964768,126.5836828,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0016",1,,충청남도 홍성군 갈산면 가곡리 112-1,36.6395804,126.5839585,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0017",1,충청남도 홍성군 수덕사로317번길 257,충청남도 홍성군 갈산면 가곡리 산40,36.63812535,126.583733,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0018",1,충청남도 홍성군 수덕사로317번길 257,충청남도 홍성군 갈산면 가곡리 산40,36.63812535,126.583733,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0019",1,,충청남도 홍성군 갈산면 가곡리 산43,36.63583028,126.5825254,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0020",1,,충청남도 홍성군 갈산면 가곡리 산43,36.63583028,126.5825254,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0021",1,,충청남도 홍성군 갈산면 가곡리 산43,36.63583028,126.5825254,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0022",1,,충청남도 홍성군 갈산면 가곡리 산53-2,36.63164966,126.5832302,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0023",1,,충청남도 홍성군 갈산면 가곡리 196,36.62813541,126.5825293,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0024",1,충청남도 홍성군 수덕사로317번길 110,충청남도 홍성군 갈산면 가곡리 222,36.62731003,126.5843556,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0025",1,충청남도 홍성군 수덕사로317번길 110,충청남도 홍성군 갈산면 가곡리 222,36.62731003,126.5843556,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0026",1,충청남도 홍성군 수덕사로317번길 131,충청남도 홍성군 갈산면 가곡리 236,36.62713469,126.5824917,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0027",1,충청남도 홍성군 수덕사로317번길 131,충청남도 홍성군 갈산면 가곡리 236,36.62713469,126.5824917,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0028",1,충청남도 홍성군 수덕사로307번길 103-3,충청남도 홍성군 갈산면 가곡리 202-3,36.62602042,126.5819978,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0029",1,,충청남도 홍성군 갈산면 가곡리 288-8,36.62477432,126.5817858,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0030",1,,충청남도 홍성군 갈산면 가곡리 288-17,36.62505509,126.5805597,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0031",1,충청남도 홍성군 수덕사로307번길 82,충청남도 홍성군 갈산면 가곡리 271-1,36.62345764,126.5824583,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0032",1,충청남도 홍성군 수덕사로307번길 66-48,충청남도 홍성군 갈산면 가곡리 257-2,36.62262603,126.5845194,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0033",1,충청남도 홍성군 수덕사로317번길 57,충청남도 홍성군 갈산면 가곡리 256-3,36.62190169,126.5847451,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0034",1,충청남도 홍성군 수덕사로261번길 68-25,충청남도 홍성군 갈산면 가곡리 337-2,36.61934094,126.5818294,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0035",1,충청남도 홍성군 수덕사로261번길 68-26,충청남도 홍성군 갈산면 가곡리 321-1,36.61859961,126.5824578,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0036",1,충청남도 홍성군 수덕사로 305,충청남도 홍성군 갈산면 가곡리 369-1,36.61668149,126.5847733,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0037",1,,충청남도 홍성군 갈산면 가곡리 312,36.62038662,126.5853252,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0038",1,충청남도 홍성군 수덕사로 305,충청남도 홍성군 갈산면 가곡리 369-1,36.61668149,126.5847733,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0039",1,충청남도 홍성군 수덕사로 303,충청남도 홍성군 갈산면 가곡리 375,36.6170853,126.5831115,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0040",1,충청남도 홍성군 수덕사로261번길 48-24,충청남도 홍성군 갈산면 가곡리 380-1,36.61699821,126.5818499,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0041",1,,충청남도 홍성군 갈산면 가곡리 433,36.61626293,126.5798847,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0042",1,충청남도 홍성군 수덕사로 253-11,충청남도 홍성군 갈산면 신안리 218,36.61228865,126.5821373,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0043",1,충청남도 홍성군 수덕사로 253-2,충청남도 홍성군 갈산면 신안리 210-1,36.61278324,126.5820473,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0044",1,,충청남도 홍성군 갈산면 신안리 474,36.6139844,126.5815138,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0045",1,,충청남도 홍성군 갈산면 신안리 478-1,36.61330643,126.5812924,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0046",1,충청남도 홍성군 수덕사로259번길 13,충청남도 홍성군 갈산면 신안리 469-1,36.61281925,126.5812892,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0047",1,충청남도 홍성군 수덕사로259번길 21,충청남도 홍성군 갈산면 신안리 460-3,36.61268354,126.5804869,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0048",1,충청남도 홍성군 수덕사로259번길 29,충청남도 홍성군 갈산면 신안리 413-1,36.61135449,126.5801223,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0049",1,,충청남도 홍성군 갈산면 신안리 451,36.61264152,126.5799846,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0050",1,충청남도 홍성군 수덕사로259번길 36,충청남도 홍성군 갈산면 신안리 485-1,36.61278088,126.5795796,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0051",1,충청남도 홍성군 수덕사로 310,충청남도 홍성군 갈산면 신안리 138-5,36.61677968,126.5854534,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0052",1,충청남도 홍성군 수덕사로 313,충청남도 홍성군 갈산면 가곡리 366-5,36.61715297,126.5855212,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0053",1,충청남도 홍성군 갈산면 수덕사로,충청남도 홍성군 갈산면 신안리 130,36.61460547,126.5880238,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0054",1,충청남도 홍성군 수덕사로322번길 17-24,충청남도 홍성군 갈산면 신안리 105-1,36.61634945,126.5886919,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0055",1,충청남도 홍성군 수덕사로322번길 79,충청남도 홍성군 갈산면 신안리 684,36.61432578,126.5894314,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0056",1,,충청남도 홍성군 갈산면 신안리 59-6,36.61420928,126.5900844,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0057",1,충청남도 홍성군 수덕사로322번길 17-42,충청남도 홍성군 갈산면 신안리 92-1,36.61654923,126.5895825,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0058",1,충청남도 홍성군 수덕사로324번길 22,충청남도 홍성군 갈산면 신안리 114-27,36.61788624,126.5883397,,전용주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0059",1,충청남도 홍성군 수덕사로324번길 16,충청남도 홍성군 갈산면 신안리 658,36.61794945,126.5875896,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0060",1,충청남도 홍성군 수덕사로324번길 39,충청남도 홍성군 갈산면 신안리 114-29,36.61849565,126.5903408,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0061",1,충청남도 홍성군 수덕사로324번길 45,충청남도 홍성군 갈산면 신안리 118,36.61846899,126.591135,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0062",1,,충청남도 홍성군 갈산면 신안리 12-7,36.61851247,126.5945889,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0063",1,충청남도 홍성군 수덕사로324번길 86,충청남도 홍성군 갈산면 신안리 22-18,36.6174743,126.5946632,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0064",1,충청남도 홍성군 수덕사로324번길 75-34,충청남도 홍성군 갈산면 신안리 9-2,36.61977128,126.5953482,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0065",1,충청남도 홍성군 수덕사로324번길 75-55,충청남도 홍성군 갈산면 신안리 10-9,36.62010051,126.5936629,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0066",1,,충청남도 홍성군 갈산면 신안리 산14-58,36.61917763,126.5912889,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0067",1,충청남도 홍성군 수덕사로324번길 13-48,충청남도 홍성군 갈산면 신안리 산14-20,36.61917522,126.5898925,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0068",1,,충청남도 홍성군 갈산면 신안리 산14-58,36.61917763,126.5912889,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0069",1,,충청남도 홍성군 갈산면 신안리 산10-3,36.62010661,126.5955098,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0070",1,,충청남도 홍성군 갈산면 신안리 3-3,36.62118157,126.5964965,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0071",1,충청남도 홍성군 갈오1길 93-50,충청남도 홍성군 갈산면 갈오리 127-2,36.61873807,126.6063671,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0072",1,,충청남도 홍성군 갈산면 갈오리 135-1,36.61969143,126.6084038,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0073",1,충청남도 홍성군 구성북로 372-13,충청남도 홍성군 갈산면 갈오리 2,36.6147645,126.6156943,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0074",1,,충청남도 홍성군 갈산면 갈오리 135-1,36.61969143,126.6084038,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0075",1,,충청남도 홍성군 갈산면 갈오리 60,36.61532121,126.6124202,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0076",1,충청남도 홍성군 갈오1길 2-1,충청남도 홍성군 갈산면 갈오리 57,36.61500583,126.6131972,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0077",1,충청남도 홍성군 구성북로 372-13,충청남도 홍성군 갈산면 갈오리 2,36.6147645,126.6156943,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0078",1,충청남도 홍성군 갈오1길 23-29,충청남도 홍성군 갈산면 갈오리 40,36.61508254,126.6120444,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0079",1,,충청남도 홍성군 갈산면 갈오리 산36,36.62031474,126.6063387,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0080",1,충청남도 홍성군 갈오1길 54-7,충청남도 홍성군 갈산면 갈오리 90-3,36.61811073,126.6105257,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0081",1,충청남도 홍성군 내포로852번길 138-3,충청남도 홍성군 갈산면 동산리 219,36.60169498,126.5870139,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0082",1,충청남도 홍성군 내포로852번길 146,충청남도 홍성군 갈산면 동산리 221-1,36.60237904,126.5869456,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
"갈산면L0083",1,충청남도 홍성군 내포로852번길 268,충청남도 홍성군 갈산면 동산리 87,36.60585592,126.5913866,,한전주,041-630-1582,충청남도 홍성군청,2022-11-03
