"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"군북면 017",1,,충청남도 금산군 군북면 호티리647-3,36.109134,127.507599,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 018",1,,충청남도 금산군 군북면 호티리807,36.108923,127.506671,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 019",1,,충청남도 금산군 군북면 호티리637-2,36.108474,127.5062903523,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 020",1,,충청남도 금산군 군북면 호티리649-2,36.1091700944,127.508176,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 021",1,,충청남도 금산군 군북면 호티리150-1,36.110204,127.507621,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 022",1,,충청남도 금산군 군북면 호티리145-2,36.110537,127.509312,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 023",1,,충청남도 금산군 군북면 호티리918,36.113095,127.507004,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 024",1,,충청남도 금산군 군북면 호티리491,36.1128201977,127.504685,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 025",1,,충청남도 금산군 군북면 호티리920,36.111018,127.502475,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 026",1,,충청남도 금산군 군북면 호티리537,36.110158,127.500548,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 027",1,,충청남도 금산군 군북면 호티리913,36.117171,127.502828,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 028",1,,충청남도 금산군 군북면 호티리912,36.114458,127.507597,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 029",1,,충청남도 금산군 군북면 호티리812,36.117097,127.501597,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 030",1,,충청남도 금산군 군북면 호티리812,36.117097,127.501597,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 031",1,,충청남도 금산군 군북면 호티리449,36.1153601798,127.501124,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 032",1,,충청남도 금산군 군북면 호티리814,36.113045,127.4987704970,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 033",1,,충청남도 금산군 군북면 호티리706-1,36.111489,127.498169,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 034",1,,충청남도 금산군 군북면 호티리816,36.111962,127.499297,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 035",1,,충청남도 금산군 군북면 호티리716-15,36.110441,127.498673,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 036",1,,충청남도 금산군 군북면 호티리741-1,36.1156109769,127.499957,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 037",1,,충청남도 금산군 군북면 호티리746,36.115793,127.499115,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 038",1,,충청남도 금산군 군북면 호티리748-4,36.116169,127.499331,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 039",1,,충청남도 금산군 군북면 호티리746-1,36.115551,127.498783,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 040",1,,충청남도 금산군 군북면 호티리746,36.115793,127.499115,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 041",1,,충청남도 금산군 군북면 호티리814,36.113045,127.4987704970,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 042",1,,충청남도 금산군 군북면 호티리760-4,36.115944,127.498288,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 043",1,,충청남도 금산군 군북면 호티리812,36.117097,127.501597,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 044",1,,충청남도 금산군 군북면 호티리762-1,36.115624,127.497081,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 045",1,,충청남도 금산군 군북면 호티리803-32,36.119044,127.502349,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 046",1,,충청남도 금산군 군북면 호티리777-11,36.119177,127.500298,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 047",1,,충청남도 금산군 군북면 호티리782-1,36.119397,127.500019,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 048",1,,충청남도 금산군 군북면 호티리산 36-1,36.118496,127.500187,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 049",1,,충청남도 금산군 군북면 호티리777-9,36.119024,127.499691,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 050",1,,충청남도 금산군 군북면 호티리879,36.119842,127.506051,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 051",1,,충청남도 금산군 군북면 호티리387-7,36.1198001066,127.506642,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 052",1,,충청남도 금산군 군북면 호티리217-1,36.118764,127.507238,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 053",1,,충청남도 금산군 군북면 호티리895,36.118053,127.506671,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 054",1,,충청남도 금산군 군북면 호티리897,36.118056,127.506137,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 055",1,,충청남도 금산군 군북면 호티리905,36.123216,127.507569,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 056",1,,충청남도 금산군 군북면 호티리908,36.1218403887,127.505873,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 057",1,,충청남도 금산군 군북면 호티리908,36.1218403887,127.505873,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 058",1,,충청남도 금산군 군북면 내부리747-40,36.1222107728,127.497481,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 059",1,,충청남도 금산군 군북면 내부리950,36.124056,127.501749,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 060",1,,충청남도 금산군 군북면 내부리902,36.126243,127.498626,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 061",1,,충청남도 금산군 군북면 내부리627-2,36.126541,127.499508,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 062",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 063",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 064",1,,충청남도 금산군 군북면 내부리899,36.125785,127.500131,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 065",1,,충청남도 금산군 군북면 내부리631-16,36.127377,127.499536,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 066",1,,충청남도 금산군 군북면 내부리631-14,36.127528,127.499464,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 067",1,,충청남도 금산군 군북면 내부리631-4,36.127526,127.499142,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 068",1,,충청남도 금산군 군북면 내부리630-2,36.127298,127.4990109886,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 069",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 070",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2019,건축물,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 071",1,,충청남도 금산군 군북면 내부리747-1,36.1306607108,127.499713,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 072",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 073",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 074",1,,충청남도 금산군 군북면 내부리588-1,36.126849,127.496042,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 075",1,,충청남도 금산군 군북면 내부리589-3,36.127191,127.4961009439,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 076",1,,충청남도 금산군 군북면 내부리676,36.128209,127.496552,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 077",1,,충청남도 금산군 군북면 내부리672-2,36.128015,127.497629,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 078",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 079",1,,충청남도 금산군 군북면 내부리685-2,36.128697,127.497359,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 080",1,,충청남도 금산군 군북면 내부리669-4,36.1281804440,127.4976003583,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 081",1,,충청남도 금산군 군북면 내부리665,36.128059,127.498325,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 082",1,,충청남도 금산군 군북면 내부리673-7,36.128156,127.498197,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 083",1,,충청남도 금산군 군북면 내부리735-2,36.134864,127.497833,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 084",1,,충청남도 금산군 군북면 내부리669-22,36.128833,127.498568,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 085",1,,충청남도 금산군 군북면 내부리747-1,36.1306607108,127.499713,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 086",1,,충청남도 금산군 군북면 내부리747-1,36.1306607108,127.499713,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 087",1,,충청남도 금산군 군북면 내부리747-1,36.1306607108,127.499713,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 088",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 089",1,,충청남도 금산군 군북면 내부리741,36.132116,127.500756,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 090",1,,충청남도 금산군 군북면 내부리407-5,36.132513,127.502888,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 091",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 092",1,,충청남도 금산군 군북면 내부리741-2,36.131042,127.508203,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 093",1,,충청남도 금산군 군북면 내부리742-7,36.133164,127.502656,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 094",1,,충청남도 금산군 군북면 내부리381,36.133246,127.504456,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 095",1,,충청남도 금산군 군북면 내부리386-1,36.132767,127.504349,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 096",1,,충청남도 금산군 군북면 내부리381,36.133246,127.504456,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 097",1,,충청남도 금산군 군북면 내부리386-3,36.132618,127.504896,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 098",1,,충청남도 금산군 군북면 내부리386-3,36.132618,127.504896,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 099",1,,충청남도 금산군 군북면 내부리392-2,36.132169,127.505752,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 100",1,,충청남도 금산군 군북면 내부리81-2,36.1322909475,127.506438,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 101",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 102",1,,충청남도 금산군 군북면 내부리785,36.131771,127.505386,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 103",1,,충청남도 금산군 군북면 내부리785,36.131771,127.505386,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 104",1,,충청남도 금산군 군북면 내부리464-2,36.130951,127.504263,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 105",1,,충청남도 금산군 군북면 내부리766-1,36.127218,127.500307,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 106",1,,충청남도 금산군 군북면 내부리466-2,36.130466,127.505905,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 107",1,,충청남도 금산군 군북면 내부리산 43,36.1317901378,127.505581,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 108",1,,충청남도 금산군 군북면 내부리853-1,36.129676,127.505747,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 109",1,,충청남도 금산군 군북면 내부리467-1,36.129835,127.5062005165,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 110",1,,충청남도 금산군 군북면 내부리52-3,36.129603,127.506494,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 111",1,,충청남도 금산군 군북면 내부리856,36.129618,127.506162,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 112",1,,충청남도 금산군 군북면 내부리370-2,36.1329606587,127.503368,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 113",1,,충청남도 금산군 군북면 내부리360-1,36.133022,127.502606,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 114",1,,충청남도 금산군 군북면 내부리369-5,36.133474,127.502612,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 115",1,,충청남도 금산군 군북면 내부리367,36.134557,127.502532,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 116",1,,충청남도 금산군 군북면 내부리766,36.1340805410,127.501279,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 117",1,,충청남도 금산군 군북면 내부리325-8,36.133933,127.501117,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 118",1,,충청남도 금산군 군북면 내부리324-14,36.135515,127.501656,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 119",1,,충청남도 금산군 군북면 내부리760,36.135831,127.500547,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 120",1,,충청남도 금산군 군북면 내부리317-6,36.1374504053,127.503019,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 121",1,,충청남도 금산군 군북면 내부리393-4,36.131738,127.506064,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 122",1,,충청남도 금산군 군북면 내부리70,36.131595,127.506849,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 123",1,,충청남도 금산군 군북면 내부리77-1,36.131973,127.508607,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 124",1,,충청남도 금산군 군북면 내부리741-2,36.131042,127.508203,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 125",1,,충청남도 금산군 군북면 내부리92-15,36.131566,127.508906,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 126",1,,충청남도 금산군 군북면 내부리58,36.129888,127.508211,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 127",1,,충청남도 금산군 군북면 내부리318-11,36.137496,127.503293,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 128",1,,충청남도 금산군 군북면 외부리730-3,36.141869,127.511209,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 129",1,,충청남도 금산군 군북면 외부리126-12,36.138543,127.503178,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 130",1,,충청남도 금산군 군북면 외부리126-4,36.138516,127.503602,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 131",1,,충청남도 금산군 군북면 외부리738-8,36.140529,127.503371,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 132",1,,충청남도 금산군 군북면 외부리116-8,36.138904,127.502729,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 133",1,,충청남도 금산군 군북면 외부리730-3,36.141869,127.511209,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 134",1,,충청남도 금산군 군북면 외부리156,36.1391705543,127.504872,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 135",1,,충청남도 금산군 군북면 외부리151-1,36.139567,127.504819,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 136",1,,충청남도 금산군 군북면 외부리173-1,36.140363,127.504889,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 137",1,,충청남도 금산군 군북면 외부리730-3,36.141869,127.511209,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 138",1,,충청남도 금산군 군북면 외부리164,36.140814,127.505638,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 139",1,,충청남도 금산군 군북면 외부리136-1,36.140016,127.504247,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 140",1,,충청남도 금산군 군북면 외부리142-1,36.1392609067,127.503897,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 141",1,,충청남도 금산군 군북면 외부리738-8,36.140529,127.503371,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 142",1,,충청남도 금산군 군북면 외부리114-3,36.139642,127.503034,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 143",1,,충청남도 금산군 군북면 외부리111-2,36.140453,127.503293,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 144",1,,충청남도 금산군 군북면 외부리110,36.140859,127.503517,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 145",1,,충청남도 금산군 군북면 내부리316-2,36.1378603559,127.504239,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 146",1,,충청남도 금산군 군북면 내부리286-1,36.138255,127.505359,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 147",1,,충청남도 금산군 군북면 내부리284-2,36.138229,127.504988,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 148",1,,충청남도 금산군 군북면 내부리285,36.138167,127.505433,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 149",1,,충청남도 금산군 군북면 내부리739,36.136141,127.5081107699,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 150",1,,충청남도 금산군 군북면 내부리273-2,36.138723,127.505987,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 151",1,,충청남도 금산군 군북면 내부리736,36.139344,127.508279,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 152",1,,충청남도 금산군 군북면 내부리172-2,36.137876,127.507043,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 153",1,,충청남도 금산군 군북면 내부리178,36.137677,127.508011,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 154",1,,충청남도 금산군 군북면 내부리737,36.137382,127.508493,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 155",1,,충청남도 금산군 군북면 내부리221-3,36.137992,127.509072,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 156",1,,충청남도 금산군 군북면 내부리181,36.137406,127.5082105468,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 157",1,,충청남도 금산군 군북면 내부리224,36.137567,127.509566,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 158",1,,충청남도 금산군 군북면 내부리222,36.138193,127.509524,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 159",1,,충청남도 금산군 군북면 내부리223,36.137926,127.5096703348,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 160",1,,충청남도 금산군 군북면 내부리739,36.136141,127.5081107699,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 161",1,,충청남도 금산군 군북면 내부리209-1,36.137041,127.509952,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 162",1,,충청남도 금산군 군북면 내부리739,36.136141,127.5081107699,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 163",1,,충청남도 금산군 군북면 내부리188-1,36.136988,127.509435,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 164",1,,충청남도 금산군 군북면 내부리189,36.136674,127.509153,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 165",1,,충청남도 금산군 군북면 내부리739,36.136141,127.5081107699,2018,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 166",1,,충청남도 금산군 군북면 내부리208-2,36.136924,127.510308,2019,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 167",1,,충청남도 금산군 군북면 내부리197-2,36.136439,127.510986,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 168",1,,충청남도 금산군 군북면 내부리208-1,36.136803,127.510673,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 169",1,,충청남도 금산군 군북면 내부리1,36.138097,127.512214,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 170",1,,충청남도 금산군 군북면 내부리1,36.138097,127.512214,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 171",1,,충청남도 금산군 군북면 내부리산 10-1,36.134995,127.513571,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 172",1,,충청남도 금산군 군북면 내부리15-6,36.134649,127.5166200874,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 173",1,,충청남도 금산군 군북면 내부리258-1,36.139824,127.508493,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 174",1,,충청남도 금산군 군북면 외부리85-5,36.138978,127.5014400458,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 175",1,,충청남도 금산군 군북면 내부리187-2,36.136776,127.5086605487,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 176",1,,충청남도 금산군 군북면 외부리732-3,36.147616,127.500388,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 177",1,,충청남도 금산군 군북면 외부리732-3,36.147616,127.500388,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 178",1,,충청남도 금산군 군북면 외부리370-3,36.147052,127.498616,2019,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 179",1,,충청남도 금산군 군북면 외부리332,36.146989,127.499342,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 180",1,,충청남도 금산군 군북면 외부리335,36.146781,127.499771,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 181",1,,충청남도 금산군 군북면 외부리732-3,36.147616,127.500388,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 182",1,,충청남도 금산군 군북면 외부리732-3,36.147616,127.500388,2020,전용주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 183",1,,충청남도 금산군 군북면 외부리320-1,36.146345,127.499821,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 184",1,,충청남도 금산군 군북면 외부리317-4,36.146333,127.500224,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 185",1,,충청남도 금산군 군북면 외부리479,36.145388,127.499975,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 186",1,,충청남도 금산군 군북면 외부리743-1,36.144566,127.498845,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 187",1,,충청남도 금산군 군북면 외부리743,36.145849,127.498137,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 188",1,,충청남도 금산군 군북면 외부리742-1,36.147132,127.500147,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 189",1,,충청남도 금산군 군북면 외부리344,36.147498,127.499687,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 190",1,,충청남도 금산군 군북면 외부리355,36.147826,127.500089,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 191",1,,충청남도 금산군 군북면 외부리367,36.148158,127.4996206964,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 192",1,,충청남도 금산군 군북면 외부리362-5,36.149042,127.498946,2020,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
"군북면 193",1,,충청남도 금산군 군북면 외부리산 21-1,36.149795,127.499261,2018,한전주,041-750-3472,충청남도  금산군 청,2022-11-29
