"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"태안0168",1,충청남도 태안군 태안읍 남문리 705-4,충청남도 태안군 태안읍 남문리 705-4,36.74766696,126.3012397,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0169",1,충청남도 태안군 태안읍 남문리 705-1,충청남도 태안군 태안읍 남문리 705-1,36.7479128,126.3007863,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0170",1,충청남도 태안군 태안읍 남문리 703-1,충청남도 태안군 태안읍 남문리 703-1,36.74809574,126.3003456,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0171",1,충청남도 태안군 태안읍 남문리 703-6,충청남도 태안군 태안읍 남문리 703-6,36.74765419,126.3003442,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0172",1,충청남도 태안군 태안읍 남문리 707-4,충청남도 태안군 태안읍 남문리 707-4,36.7469935,126.300773,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0173",1,충청남도 태안군 태안읍 남문리 707-13,충청남도 태안군 태안읍 남문리 707-13,36.74681222,126.3006986,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0174",1,충청남도 태안군 태안읍 남문리 708-8,충청남도 태안군 태안읍 남문리 708-8,36.74638095,126.3007865,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0175",1,충청남도 태안군 태안읍 남문리 708-11,충청남도 태안군 태안읍 남문리 708-11,36.74655504,126.3003572,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0176",1,충청남도 태안군 태안읍 남문리 715-2,충청남도 태안군 태안읍 남문리 715-2,36.74627212,126.3001059,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0177",1,충청남도 태안군 태안읍 남문리 715-3,충청남도 태안군 태안읍 남문리 715-3,36.74619344,126.3002756,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0178",1,충청남도 태안군 태안읍 남문리 715-5,충청남도 태안군 태안읍 남문리 715-5,36.74599185,126.3006719,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0179",1,충청남도 태안군 태안읍 남문리 715-6,충청남도 태안군 태안읍 남문리 715-6,36.74593971,126.3008074,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0180",1,충청남도 태안군 태안읍 남문리 716-14,충청남도 태안군 태안읍 남문리 716-14,36.74592374,126.2996881,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0181",1,충청남도 태안군 태안읍 남문리 696-1,충청남도 태안군 태안읍 남문리 696-1,36.7489112,126.3012906,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0182",1,충청남도 태안군 태안읍 동문리92-1,충청남도 태안군 태안읍 동문리92-1,36.7480146,126.3073009,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0183",1,충청남도 태안군 태안읍 동문리 92-1,충청남도 태안군 태안읍 동문리 92-1,36.7480146,126.3073009,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0184",1,충청남도 태안군 태안읍 동문리 92-1,충청남도 태안군 태안읍 동문리 92-1,36.7480146,126.3073009,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0185",1,충청남도 태안군 태안읍 동문리 92-1,충청남도 태안군 태안읍 동문리 92-1,36.7480146,126.3073009,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0186",1,충청남도 태안군 태안읍 동문리 92-1,충청남도 태안군 태안읍 동문리 92-1,36.7480146,126.3073009,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0187",1,충청남도 태안군 태안읍 동문리 891-5,충청남도 태안군 태안읍 동문리 891-5,36.74751686,126.3065168,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0188",1,충청남도 태안군 태안읍 동문리 889-10,충청남도 태안군 태안읍 동문리 889-10,36.74801517,126.3067075,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0189",1,충청남도 태안군 태안읍 동문리 889-13,충청남도 태안군 태안읍 동문리 889-13,36.74848662,126.3069098,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0190",1,충청남도 태안군 태안읍 동문리 889-14,충청남도 태안군 태안읍 동문리 889-14,36.74864972,126.3069735,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0191",1,충청남도 태안군 태안읍 동문리 885-7,충청남도 태안군 태안읍 동문리 885-7,36.74914501,126.3069514,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0192",1,충청남도 태안군 태안읍 동문리 885-3,충청남도 태안군 태안읍 동문리 885-3,36.74918097,126.3063123,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0193",1,충청남도 태안군 태안읍 동문리 885-3,충청남도 태안군 태안읍 동문리 885-3,36.74918097,126.3063123,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0194",1,충청남도 태안군 태안읍 동문리 885-1,충청남도 태안군 태안읍 동문리 885-1,36.74943584,126.3058588,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0195",1,충청남도 태안군 태안읍 동문리 888-11,충청남도 태안군 태안읍 동문리 888-11,36.74862343,126.3063918,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0196",1,충청남도 태안군 태안읍 동문리 888-8,충청남도 태안군 태안읍 동문리 888-8,36.74838906,126.3063857,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0197",1,충청남도 태안군 태안읍 동문리 887-9,충청남도 태안군 태안읍 동문리 887-9,36.74797414,126.305723,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0198",1,충청남도 태안군 태안읍 동문리 890-1,충청남도 태안군 태안읍 동문리 890-1,36.74783751,126.304987,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0199",1,충청남도 태안군 태안읍 동문리 886-11,충청남도 태안군 태안읍 동문리 886-11,36.74857561,126.3055642,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0200",1,충청남도 태안군 태안읍 동문리 887-4,충청남도 태안군 태안읍 동문리 887-4,36.74850832,126.3059016,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0201",1,충청남도 태안군 태안읍 동문리 886-2,충청남도 태안군 태안읍 동문리 886-2,36.74895395,126.3055559,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0202",1,충청남도 태안군 태안읍 동문리 886-4,충청남도 태안군 태안읍 동문리 886-4,36.74862711,126.3053839,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0203",1,충청남도 태안군 태안읍 동문리 886-6,충청남도 태안군 태안읍 동문리 886-6,36.74831892,126.3052563,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0204",1,충청남도 태안군 태안읍 동문리 886-7,충청남도 태안군 태안읍 동문리 886-7,36.74814649,126.3051705,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0205",1,충청남도 태안군 태안읍 동문리 882-9,충청남도 태안군 태안읍 동문리 882-9,36.74810249,126.3046116,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0206",1,충청남도 태안군 태안읍 동문리 884-10,충청남도 태안군 태안읍 동문리 884-10,36.74837433,126.3047176,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0207",1,충청남도 태안군 태안읍 동문리 884-4,충청남도 태안군 태안읍 동문리 884-4,36.74869248,126.3049122,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0208",1,충청남도 태안군 태안읍 동문리 884-12,충청남도 태안군 태안읍 동문리 884-12,36.74893761,126.3050412,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0209",1,충청남도 태안군 태안읍 동문리 884-13,충청남도 태안군 태안읍 동문리 884-13,36.74919287,126.3052483,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0210",1,충청남도 태안군 태안읍 동문리 884-1,충청남도 태안군 태안읍 동문리 884-1,36.74921782,126.3051022,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0211",1,충청남도 태안군 태안읍 동문리 259-9,충청남도 태안군 태안읍 동문리 259-9,36.74959488,126.3050043,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0212",1,충청남도 태안군 태안읍 동문리 341-7,충청남도 태안군 태안읍 동문리 341-7,36.75032821,126.3039804,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0213",1,충청남도 태안군 태안읍 동문리 341-14,충청남도 태안군 태안읍 동문리 341-14,36.75059805,126.3033138,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0214",1,충청남도 태안군 태안읍 동문리 315-29,충청남도 태안군 태안읍 동문리 315-29,36.75123227,126.3022921,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0215",1,충청남도 태안군 태안읍 동문리 314,충청남도 태안군 태안읍 동문리 314,36.75095868,126.302063,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0216",1,충청남도 태안군 태안읍 동문리 314,충청남도 태안군 태안읍 동문리 314,36.75095868,126.302063,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0218",1,충청남도 태안군 태안읍 동문리 312,충청남도 태안군 태안읍 동문리 312,36.75015249,126.3017672,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0219",1,충청남도 태안군 태안읍 동문리 269-9,충청남도 태안군 태안읍 동문리 269-9,36.74980411,126.3013493,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0220",1,충청남도 태안군 태안읍 동문리 311-6,충청남도 태안군 태안읍 동문리 311-6,36.75026656,126.3015519,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0221",1,충청남도 태안군 태안읍 동문리 904,충청남도 태안군 태안읍 동문리 904,36.74937079,126.302557,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0222",1,충청남도 태안군 태안읍 동문리 878-1,충청남도 태안군 태안읍 동문리 878-1,36.74939405,126.3016607,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0223",1,충청남도 태안군 태안읍 동문리 878-2,충청남도 태안군 태안읍 동문리 878-2,36.74929672,126.301786,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0224",1,충청남도 태안군 태안읍 동문리 268-2,충청남도 태안군 태안읍 동문리 268-2,36.74971365,126.301956,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0225",1,충청남도 태안군 태안읍 동문리 878-3,충청남도 태안군 태안읍 동문리 878-3,36.74913243,126.3022711,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0226",1,충청남도 태안군 태안읍 동문리 268-3,충청남도 태안군 태안읍 동문리 268-3,36.74980788,126.3022451,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0227",1,충청남도 태안군 태안읍 동문리 878-4,충청남도 태안군 태안읍 동문리 878-4,36.74937079,126.302557,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0228",1,충청남도 태안군 태안읍 동문리 879-3,충청남도 태안군 태안읍 동문리 879-3,36.74888707,126.302758,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0229",1,충청남도 태안군 태안읍 동문리 267-7,충청남도 태안군 태안읍 동문리 267-7,36.74975184,126.302739,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0230",1,충청남도 태안군 태안읍 동문리 879-1,충청남도 태안군 태안읍 동문리 879-1,36.74935143,126.3030949,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0231",1,충청남도 태안군 태안읍 동문리 266-4,충청남도 태안군 태안읍 동문리 266-4,36.74967667,126.3031549,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0232",1,충청남도 태안군 태안읍 동문리 880-12,충청남도 태안군 태안읍 동문리 880-12,36.74911491,126.3035704,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0233",1,충청남도 태안군 태안읍 동문리 829-66,충청남도 태안군 태안읍 동문리 829-66,36.75048095,126.3033164,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0234",1,충청남도 태안군 태안읍 동문리 829-62,충청남도 태안군 태안읍 동문리 829-62,36.75047999,126.3032492,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0235",1,충청남도 태안군 태안읍 동문리 829-31,충청남도 태안군 태안읍 동문리 829-31,36.75189784,126.3028373,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0236",1,충청남도 태안군 태안읍 동문리 264-7,충청남도 태안군 태안읍 동문리 264-7,36.74963977,126.3037268,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0237",1,충청남도 태안군 태안읍 동문리 880-2,충청남도 태안군 태안읍 동문리 880-2,36.74931627,126.3037899,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0238",1,충청남도 태안군 태안읍 동문리 264-1,충청남도 태안군 태안읍 동문리 264-1,36.74978015,126.3040933,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0239",1,충청남도 태안군 태안읍 동문리 880-3,충청남도 태안군 태안읍 동문리 880-3,36.74932783,126.3039688,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0240",1,충청남도 태안군 태안읍 동문리 890-5,충청남도 태안군 태안읍 동문리 890-5,36.74755626,126.3054858,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0241",1,충청남도 태안군 태안읍 동문리 343-15,충청남도 태안군 태안읍 동문리 343-15,36.74973957,126.3044077,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0242",1,충청남도 태안군 태안읍 동문리 259-8,충청남도 태안군 태안읍 동문리 259-8,36.74961904,126.3048022,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0243",1,충청남도 태안군 태안읍 동문리 880-7,충청남도 태안군 태안읍 동문리 880-7,36.74930248,126.3047196,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0244",1,충청남도 태안군 태안읍 동문리 884-2,충청남도 태안군 태안읍 동문리 884-2,36.74907967,126.3048925,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0245",1,충청남도 태안군 태안읍 동문리 883-1,충청남도 태안군 태안읍 동문리 883-1,36.74886499,126.3043709,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0246",1,충청남도 태안군 태안읍 동문리 881-4,충청남도 태안군 태안읍 동문리 881-4,36.748931,126.303944,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0247",1,충청남도 태안군 태안읍 동문리 882-1,충청남도 태안군 태안읍 동문리 882-1,36.74874207,126.3033323,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0248",1,충청남도 태안군 태안읍 동문리 882-5,충청남도 태안군 태안읍 동문리 882-5,36.74844361,126.3038875,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0249",1,충청남도 태안군 태안읍 동문리 882-8,충청남도 태안군 태안읍 동문리 882-8,36.74803561,126.3043444,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0250",1,충청남도 태안군 태안읍 동문리 270,충청남도 태안군 태안읍 동문리 270,36.74984197,126.3008446,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0281",1,충청남도 태안군 태안읍 남문리 684-5,충청남도 태안군 태안읍 남문리 684-5,36.74801136,126.297593,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0282",1,충청남도 태안군 태안읍 남문리 104-3,충청남도 태안군 태안읍 남문리 104-3,36.74764075,126.2975116,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0283",1,충청남도 태안군 태안읍 남문리 101-13,충청남도 태안군 태안읍 남문리 101-13,36.74692159,126.2970012,2015,한전주,041-670-2481,충청남도 태안군,2022-08-01
"태안0284",1,충청남도 태안군 태안읍 남문리 99-10,충청남도 태안군 태안읍 남문리 99-10,36.74679143,126.2973512,2015,한전주,041-670-2481,충청남도 태안군,2022-08-01
"태안0285",1,충청남도 태안군 태안읍 남문리694-13,충청남도 태안군 태안읍 남문리694-13,36.74683387,126.2977981,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0286",1,충청남도 태안군 태안읍 남문리 694-9,충청남도 태안군 태안읍 남문리 694-9,36.74653527,126.2983422,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0287",1,충청남도 태안군 태안읍 남문리 694-3,충청남도 태안군 태안읍 남문리 694-3,36.74696078,126.2978513,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0288",1,충청남도 태안군 태안읍 남문리 681-12,충청남도 태안군 태안읍 남문리 681-12,36.74943724,126.2971136,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0289",1,충청남도 태안군 태안읍 남문리 676-6,충청남도 태안군 태안읍 남문리 676-6,36.75023375,126.2979918,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0290",1,충청남도 태안군 태안읍 남문리 677-3,충청남도 태안군 태안읍 남문리 677-3,36.75004725,126.2988133,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0291",1,충청남도 태안군 태안읍 남문리680-9,충청남도 태안군 태안읍 남문리680-9,36.74936604,126.2984365,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0292",1,충청남도 태안군 태안읍 남문리 679-17,충청남도 태안군 태안읍 남문리 679-17,36.74983691,126.297967,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0293",1,충청남도 태안군 태안읍 남문리 683-1,충청남도 태안군 태안읍 남문리 683-1,36.74900364,126.2982989,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0294",1,충청남도 태안군 태안읍 남문리 689-3,충청남도 태안군 태안읍 남문리 689-3,36.74856561,126.2985437,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0295",1,충청남도 태안군 태안읍 남문리 680-10,충청남도 태안군 태안읍 남문리 680-10,36.74912443,126.2985538,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0296",1,충청남도 태안군 태안읍 남문리 685-11,충청남도 태안군 태안읍 남문리 685-11,36.74943155,126.2998683,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0297",1,충청남도 태안군 태안읍 남문리 690-15,충청남도 태안군 태안읍 남문리 690-15,36.74848768,126.2993964,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0298",1,충청남도 태안군 태안읍 남문리 690-2,충청남도 태안군 태안읍 남문리 690-2,36.74840245,126.2991072,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0299",1,충청남도 태안군 태안읍 남문리 689-8,충청남도 태안군 태안읍 남문리 689-8,36.74789741,126.2984465,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0300",1,충청남도 태안군 태안읍 남문리 658-2,충청남도 태안군 태안읍 남문리 658-2,36.74978897,126.2914735,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0301",1,충청남도 태안군 태안읍 남문리 629-2,충청남도 태안군 태안읍 남문리 629-2,36.75062975,126.2922947,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0302",1,충청남도 태안군 태안읍 남문리 623,충청남도 태안군 태안읍 남문리 623,36.75105635,126.2918821,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0303",1,충청남도 태안군 태안읍 남문리 619,충청남도 태안군 태안읍 남문리 619,36.75072082,126.2911057,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0304",1,충청남도 태안군 태안읍 남문리 604,충청남도 태안군 태안읍 남문리 604,36.75086898,126.2907553,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0305",1,충청남도 태안군 태안읍 남문리 611,충청남도 태안군 태안읍 남문리 611,36.75040941,126.2907543,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0306",1,충청남도 태안군 태안읍 남문리 607,충청남도 태안군 태안읍 남문리 607,36.75057702,126.2905042,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0307",1,충청남도 태안군 태안읍 남문리604-2,충청남도 태안군 태안읍 남문리604-2,36.75094555,126.2904376,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0308",1,충청남도 태안군 태안읍 남문리 산32,충청남도 태안군 태안읍 남문리 산32,36.751824,126.2901182,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0309",1,충청남도 태안군 태안읍 장산리 산214,충청남도 태안군 태안읍 장산리 산214,36.75154395,126.2894414,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0310",1,충청남도 태안군 태안읍 장산리 산214,충청남도 태안군 태안읍 장산리 산214,36.75154395,126.2894414,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0311",1,충청남도 태안군 태안읍 장산리 산214,충청남도 태안군 태안읍 장산리 산214,36.75154395,126.2894414,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0312",1,충청남도 태안군 태안읍 장산리 183-1,충청남도 태안군 태안읍 장산리 183-1,36.75175435,126.2890336,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0313",1,충청남도 태안군 태안읍 장산리 796-3,충청남도 태안군 태안읍 장산리 796-3,36.75117091,126.2873109,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
"태안0314",1,충청남도 태안군 태안읍 장산리 175-1,충청남도 태안군 태안읍 장산리 175-1,36.75034829,126.2883817,2015,전용주,041-670-2481,충청남도 태안군,2022-08-01
