"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"가야곡면 028",1,,충청남도 논산시 가야곡면 두월리598-1,36.15146101,127.1489375,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 029",1,,충청남도 논산시 가야곡면 두월리35,36.1497075359,127.1528235294,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 030",1,,충청남도 논산시 가야곡면 두월리539,36.1517785821,127.1552149862,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 031",1,,충청남도 논산시 가야곡면 두월리193-5,36.1529858896,127.1465244,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 032",1,,충청남도 논산시 가야곡면 두월리592-7,36.1520796955,127.1465516923,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 033",1,,충청남도 논산시 가야곡면 두월리198,36.1519701559,127.1454295910,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 034",1,,충청남도 논산시 가야곡면 두월리547-15,36.1523904001,127.1460686237,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 035",1,,충청남도 논산시 가야곡면 두월리269,36.15098486,127.143794,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 036",1,,충청남도 논산시 가야곡면 두월리534,36.1528375340,127.1366751,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 037",1,,충청남도 논산시 가야곡면 두월리547-13,36.1545896356,127.1467591526,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 038",1,,충청남도 논산시 가야곡면 두월리547-12,36.1553961696,127.1451190813,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 039",1,,충청남도 논산시 가야곡면 두월리123-3,36.15519243,127.1448708,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 040",1,,충청남도 논산시 가야곡면 두월리278,36.1542753784,127.1436611114,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 041",1,,충청남도 논산시 가야곡면 두월리297,36.15515036,127.1438963145,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 042",1,,충청남도 논산시 가야곡면 두월리297,36.1551657457,127.1438963145,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 043",1,,충청남도 논산시 가야곡면 두월리298-3,36.15602682,127.1443394,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 044",1,,충청남도 논산시 가야곡면 두월리617-1,36.1574210894,127.1441723084,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 045",1,,충청남도 논산시 가야곡면 두월리산 50-1,36.15639512,127.1441688,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 046",1,,충청남도 논산시 가야곡면 두월리산 49-6,36.15583075,127.1433858,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 048",1,,충청남도 논산시 가야곡면 두월리354-4,36.1611956140,127.1407665424,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 049",1,,충청남도 논산시 가야곡면 두월리559,36.1617941570,127.1412959657,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 050",1,,충청남도 논산시 가야곡면 두월리489-1,36.1602469346,127.1394294967,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 051",1,,충청남도 논산시 가야곡면 두월리489-1,36.1602469346,127.1394294967,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 052",1,,충청남도 논산시 가야곡면 두월리497-3,36.1599268508,127.1389917544,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 053",1,,충청남도 논산시 가야곡면 두월리480-4,36.15955147,127.138144,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 054",1,,충청남도 논산시 가야곡면 두월리485,36.16004489,127.1378853,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 055",1,,충청남도 논산시 가야곡면 두월리498,36.1590107172,127.1385325882,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 056",1,,충청남도 논산시 가야곡면 두월리478-2,36.1582000347,127.1381474,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 058",1,,충청남도 논산시 가야곡면 두월리465-18,36.1593660049,127.1360621477,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 059",1,,충청남도 논산시 가야곡면 두월리392-3,36.1609440975,127.1373924305,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 060",1,,충청남도 논산시 가야곡면 두월리산 77,36.1621011561,127.1376254604,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 061",1,,충청남도 논산시 가야곡면 두월리558,36.1621501747,127.1387050924,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 063",1,,충청남도 논산시 가야곡면 두월리383-5,36.1615454682,127.1386359627,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 064",1,,충청남도 논산시 가야곡면 두월리383-1,36.1623206058,127.1385596069,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 065",1,,충청남도 논산시 가야곡면 두월리383-1,36.1623206058,127.1385596069,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 066",1,,충청남도 논산시 가야곡면 두월리380-5,36.1628736540,127.1380728704,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 067",1,,충청남도 논산시 가야곡면 두월리산 60,36.1633660244,127.1389862538,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 068",1,,충청남도 논산시 가야곡면 두월리380-1,36.1630323153,127.1369612,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 069",1,,충청남도 논산시 가야곡면 두월리407-2,36.1636543529,127.1374599882,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 070",1,,충청남도 논산시 가야곡면 두월리409-1,36.16444532,127.1368889456,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 071",1,,충청남도 논산시 가야곡면 두월리404-2,36.1644453599,127.1376845398,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 072",1,,충청남도 논산시 가야곡면 두월리산 62-7,36.16517458,127.1380381,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 073",1,,충청남도 논산시 가야곡면 두월리428-3,36.16534079,127.1386377535,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 074",1,,충청남도 논산시 가야곡면 두월리420-1,36.16581561,127.1369800805,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 075",1,,충청남도 논산시 가야곡면 두월리573-9,36.1629198529,127.1410079559,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 076",1,,충청남도 논산시 가야곡면 두월리359-6,36.1636571284,127.1401384915,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 077",1,,충청남도 논산시 가야곡면 두월리362-2,36.16412276,127.1395662433,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 078",1,,충청남도 논산시 가야곡면 두월리산 62-10,36.16342596,127.1392687,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 079",1,,충청남도 논산시 가야곡면 두월리367,36.1632727753,127.1393290963,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 080",1,,충청남도 논산시 가야곡면 두월리산 60,36.1633660244,127.1389862538,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 081",1,,충청남도 논산시 가야곡면 두월리545-18,36.1643511856,127.1397745792,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 082",1,,충청남도 논산시 가야곡면 종연리872,36.16354428,127.1424352,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 083",1,,충청남도 논산시 가야곡면 종연리707-2,36.1647646579,127.142243,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 084",1,,충청남도 논산시 가야곡면 종연리708-1,36.1654156351,127.1421369430,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 085",1,,충청남도 논산시 가야곡면 종연리712-2,36.1655790254,127.1417239950,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 086",1,,충청남도 논산시 가야곡면 종연리671,36.16625758,127.1420166,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 087",1,,충청남도 논산시 가야곡면 종연리654-2,36.16644906,127.1423257,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 088",1,,충청남도 논산시 가야곡면 종연리668,36.16681593,127.1419549,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 089",1,,충청남도 논산시 가야곡면 종연리산 102-39,36.16488464,127.142854,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 090",1,,충청남도 논산시 가야곡면 종연리산 102-6,36.16544489,127.1430591,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 091",1,,충청남도 논산시 가야곡면 종연리760,36.1643712540,127.1434065615,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 092",1,,충청남도 논산시 가야곡면 종연리754-1,36.16408293,127.1441742,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 094",1,,충청남도 논산시 가야곡면 종연리산 106-5,36.1627932050,127.1463467564,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 095",1,,충청남도 논산시 가야곡면 종연리755-2,36.1642158059,127.1448005189,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 096",1,,충청남도 논산시 가야곡면 종연리717-6,36.16488285,127.1438655,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 097",1,,충청남도 논산시 가야곡면 종연리산 102-11,36.16546037,127.1427033,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 099",1,,충청남도 논산시 가야곡면 종연리산 99-1,36.1645845593,127.1483922945,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 100",1,,충청남도 논산시 가야곡면 종연리736,36.1635424037,127.1488124,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 101",1,,충청남도 논산시 가야곡면 종연리907,36.16537608,127.1491224,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 102",1,,충청남도 논산시 가야곡면 종연리산94-2,36.1649884551,127.1498301330,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 103",1,,충청남도 논산시 가야곡면 종연리산 21-13,36.16671812,127.1522819,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 104",1,,충청남도 논산시 가야곡면 종연리산 21-1,36.1668732675,127.1531117731,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 105",1,,충청남도 논산시 가야곡면 종연리895,36.1675804603,127.1507395885,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 106",1,,충청남도 논산시 가야곡면 종연리305-4,36.16808184,127.1539567,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 107",1,,충청남도 논산시 가야곡면 종연리830,36.1695134312,127.1535602959,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 108",1,,충청남도 논산시 가야곡면 종연리산 28,36.1699137,127.1542816,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 109",1,,충청남도 논산시 가야곡면 종연리285,36.17003704,127.1538802,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 110",1,,충청남도 논산시 가야곡면 종연리276,36.16984136,127.1529738821,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 111",1,,충청남도 논산시 가야곡면 종연리293-4,36.1694911480,127.1524598816,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 112",1,,충청남도 논산시 가야곡면 종연리280,36.1701317,127.1532456,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 113",1,,충청남도 논산시 가야곡면 종연리산 27-3,36.1692076776,127.1541570662,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 114",1,,충청남도 논산시 가야곡면 종연리307,36.1697957795,127.1551382050,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 115",1,,충청남도 논산시 가야곡면 종연리산 27-3,36.1692076776,127.1541570662,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 116",1,,충청남도 논산시 가야곡면 종연리269-1,36.17062689,127.1531735,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 117",1,,충청남도 논산시 가야곡면 종연리311-3,36.1704190919,127.1559270375,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 118",1,,충청남도 논산시 가야곡면 종연리311-1,36.1703191591,127.1567207711,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 119",1,,충청남도 논산시 가야곡면 종연리459,36.1730901570,127.1455119837,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 120",1,,충청남도 논산시 가야곡면 종연리461,36.17310151,127.1459439,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 121",1,,충청남도 논산시 가야곡면 종연리473-2,36.17331568,127.1472421,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 122",1,,충청남도 논산시 가야곡면 종연리834-2,36.17307758,127.1479856085,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 123",1,,충청남도 논산시 가야곡면 종연리산 68-2,36.1730831,127.1487564,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 124",1,,충청남도 논산시 가야곡면 종연리834-2,36.1730745911,127.1479856085,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 125",1,,충청남도 논산시 가야곡면 종연리428-4,36.1720779193,127.1497716637,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 126",1,,충청남도 논산시 가야곡면 종연리428-2,36.1719976719,127.1502149729,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 127",1,,충청남도 논산시 가야곡면 종연리433,36.17247825,127.1498856,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 128",1,,충청남도 논산시 가야곡면 종연리436-2,36.17303573,127.1497017,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 129",1,,충청남도 논산시 가야곡면 종연리467-3,36.1729165066,127.1487526,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 130",1,,충청남도 논산시 가야곡면 종연리550-4,36.1739357944,127.1454160884,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 131",1,,충청남도 논산시 가야곡면 종연리478-3,36.17364872,127.1459157,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 132",1,,충청남도 논산시 가야곡면 종연리482-22,36.17431071,127.1464865,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 133",1,,충청남도 논산시 가야곡면 종연리490-1,36.1749457029,127.1493931581,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 134",1,,충청남도 논산시 가야곡면 종연리490-1,36.1749457029,127.1493931581,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 135",1,,충청남도 논산시 가야곡면 종연리491-2,36.1744015919,127.1489962851,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 136",1,,충청남도 논산시 가야곡면 종연리489-2,36.1746999009,127.1483374194,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 137",1,,충청남도 논산시 가야곡면 종연리산 69-15,36.17453074,127.1479989,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 138",1,,충청남도 논산시 가야곡면 종연리산 58,36.17632715,127.148688,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 139",1,,충청남도 논산시 가야곡면 종연리229-1,36.17693712,127.1467271,2021,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 140",1,,충청남도 논산시 가야곡면 종연리499-27,36.1749187142,127.1474652352,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 141",1,,충청남도 논산시 가야곡면 종연리503-7,36.1750673619,127.1468050636,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 142",1,,충청남도 논산시 가야곡면 종연리503-4,36.17503467,127.1467788976,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 143",1,,충청남도 논산시 가야곡면 종연리504-3,36.1752679083,127.1461998620,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 144",1,,충청남도 논산시 가야곡면 종연리505-2,36.1753504648,127.1459478652,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 145",1,,충청남도 논산시 가야곡면 종연리485-7,36.1755183564,127.1454287916,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 146",1,,충청남도 논산시 가야곡면 종연리531-4,36.1756277423,127.1451685326,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 147",1,,충청남도 논산시 가야곡면 종연리530-7,36.1756946172,127.1448996484,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 148",1,,충청남도 논산시 가야곡면 종연리530-7,36.1756946172,127.1448996484,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 149",1,,충청남도 논산시 가야곡면 종연리529-5,36.1758812642,127.1442718190,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 150",1,,충청남도 논산시 가야곡면 종연리523-3,36.1765089360,127.1447069809,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 151",1,,충청남도 논산시 가야곡면 종연리819,36.17901634,127.1517161,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 152",1,,충청남도 논산시 가야곡면 종연리525,36.17591069,127.1420078,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 153",1,,충청남도 논산시 가야곡면 종연리525,36.17591069,127.1420078,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 154",1,,충청남도 논산시 가야곡면 종연리819,36.17901634,127.1517161,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 155",1,,충청남도 논산시 가야곡면 종연리산 55-3,36.1741532,127.1522353,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 156",1,,충청남도 논산시 가야곡면 종연리산 55-3,36.1741532,127.1522353,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 157",1,,충청남도 논산시 가야곡면 종연리238-10,36.17556558,127.1531427,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 158",1,,충청남도 논산시 가야곡면 종연리238-10,36.17556558,127.1531427,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 159",1,,충청남도 논산시 가야곡면 종연리산 54-3,36.1753201443,127.1535120926,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 160",1,,충청남도 논산시 가야곡면 종연리산 54-3,36.1753201443,127.1535120926,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 161",1,,충청남도 논산시 가야곡면 종연리238-1,36.1757628454,127.1549322717,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 162",1,,충청남도 논산시 가야곡면 종연리238-1,36.1757628454,127.1549322717,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 163",1,,충청남도 논산시 가야곡면 종연리238-38,36.1756750141,127.1559439616,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 164",1,,충청남도 논산시 가야곡면 종연리산 49-3,36.17631499,127.1552895,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 165",1,,충청남도 논산시 가야곡면 종연리167-8,36.1780125323,127.1603800302,2017,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 166",1,,충청남도 논산시 가야곡면 종연리산 39-1,36.1722916655,127.1589261008,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 167",1,,충청남도 논산시 가야곡면 종연리110-1,36.1705674850,127.1588662559,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 168",1,,충청남도 논산시 가야곡면 종연리114-5,36.1698774750,127.1594141835,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 169",1,,충청남도 논산시 가야곡면 종연리87,36.1694471818,127.1582380742,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 170",1,,충청남도 논산시 가야곡면 종연리산 36,36.1701059576,127.1579782,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 171",1,,충청남도 논산시 가야곡면 종연리114-1,36.16996439,127.1588994,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 172",1,,충청남도 논산시 가야곡면 종연리87-4,36.1689616774,127.1585768956,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 173",1,,충청남도 논산시 가야곡면 종연리87,36.1694471818,127.1582380742,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 174",1,,충청남도 논산시 가야곡면 종연리87-1,36.1690122736,127.1577250691,2018,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 175",1,,충청남도 논산시 가야곡면 조정리495-8,36.1719262612,127.1656280616,2017,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 176",1,,충청남도 논산시 가야곡면 조정리481-1,36.1723805179,127.1668098036,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 177",1,,충청남도 논산시 가야곡면 조정리480-3,36.17265429,127.1672813875,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 178",1,,충청남도 논산시 가야곡면 조정리480-2,36.1729134680,127.1673806875,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 179",1,,충청남도 논산시 가야곡면 조정리477-5,36.1736960246,127.1673784304,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 180",1,,충청남도 논산시 가야곡면 조정리243-4,36.1741884917,127.1672654234,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 181",1,,충청남도 논산시 가야곡면 조정리243-11,36.1745209875,127.1676760812,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 182",1,,충청남도 논산시 가야곡면 조정리산 20-1,36.1752147367,127.1677745391,2017,,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 183",1,,충청남도 논산시 가야곡면 조정리222-7,36.1702360180,127.1721607873,2021,전용주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 184",1,,충청남도 논산시 가야곡면 조정리211-17,36.16992154,127.1721880714,2021,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 185",1,,충청남도 논산시 가야곡면 조정리211-20,36.1695635904,127.1723708739,2021,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 186",1,,충청남도 논산시 가야곡면 조정리211-22,36.1692640885,127.1725394250,2021,한전주,041-746-6244,충청남도 논산시청,2022-10-31
"가야곡면 187",1,,충청남도 논산시 가야곡면 조정리208-1,36.1678344794,127.1730342048,2021,한전주,041-746-6244,충청남도 논산시청,2022-10-31
