"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 502-2,36.539698,126.946584,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 605-10,36.539649,126.946425,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 510-13,,126.946313,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 유구외곽로 358,충청남도 공주시 만천리 510-6,36.540509,126.946279,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 544-5,36.540775,126.946168,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 525-1,36.541028,126.946029,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 532-3,36.541374,126.945881,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 532-3,36.541536,126.945769,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 530-3,36.542324,126.945663,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 530-3,36.542153,126.945456,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 214-7,36.565547,126.937307,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 214-6,36.565872,126.937195,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 212,36.566538,126.937072,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 212,36.566718,126.936904,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.565836,126.937318,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.566818,126.937205,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 208-1,36.567953,126.936925,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 243-11,36.568052,126.936847,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 244-2,36.568205,126.936847,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 243-9,36.568881,126.936802,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 245,36.569512,126.936756,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 245,36.570422,126.936979,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 249-7,36.572267,126.937673,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 252-5,36.572699,126.937796,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-50,36.573929,126.938781,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 256-3,36.574105,126.938465,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 256-3,36.573591,126.938007,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-3,36.574484,126.938286,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-1,36.575106,126.938598,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-1,36.574871,126.938274,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 264-3,36.575975,126.938547,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 690-1,36.577358,126.938462,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 276-4,36.577904,126.938406,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 276-4,36.577561,126.938669,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 276-2,36.577687,126.938406,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 276-2,36.577525,126.938429,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 265-2,36.576516,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 266-4,36.576349,126.938675,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 264-3,36.575903,126.938642,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 264-3,36.575917,126.938413,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-1,,126.938284,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-1,36.574661,126.938276,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-50,36.573658,126.938663,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-50,36.574383,126.938951,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-50,36.574209,126.938893,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 259-1,36.574542,126.938259,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-50,36.573496,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 256-3,,126.938043,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 256-3,36.573987,126.938401,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 256-3,36.573906,126.938144,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 691,36.574523,126.938937,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 691,36.573117,126.938167,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 691,36.572761,126.938011,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 산55-8,36.570145,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 246-3,36.569602,126.937231,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 산55-9,36.568956,126.937151,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 678,,126.941146,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 678,36.562844,126.941666,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 678,36.562693,126.941803,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 205-1,,126.937241,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.567237,126.937191,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 204-1,36.566766,126.937303,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.567358,126.936892,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.566935,126.937306,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 680-55,36.566908,126.937015,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 녹천리 693-1,36.567593,126.935522,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 530-3,36.542495,126.945305,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 530-5,36.541959,126.945862,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 529-1,,126.945983,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 528-1,36.541558,126.946107,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 527-1,36.541191,126.946294,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 603-6,36.541743,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 603-6,36.541004,126.946373,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 510-12,36.540398,126.946291,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 510-8,36.540092,126.946485,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 605-5,,126.946816,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 499-16,36.539678,126.946911,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 499-17,36.539423,126.946974,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 499-17,36.539358,126.946684,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 499-18,36.538889,126.947181,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 499-19,36.538713,126.946838,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 466-7,36.538092,126.947281,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 466-8,36.537951,126.947069,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 465-8,36.535102,126.947923,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 465-8,36.534922,126.947946,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 601-9,36.534796,126.947949,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 601-9,36.534683,126.947996,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 601-9,36.534555,126.948047,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 만천리 601-8,,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 856-5,36.533958,126.948187,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 856-5,,126.948215,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 872,,126.948512,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 872,36.532084,126.948433,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 872,36.532293,126.948425,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 417-2,36.532012,126.948531,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 430-6,,126.948618,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 431-4,,126.948596,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"차동로",1,충청남도 공주시 차동로,충청남도 공주시 산정리 431-4,,126.948764,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"중앙2길",1,충청남도 공주시 중앙2길,충청남도 공주시 석남리 302-4,36.551187,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"중앙2길",1,충청남도 공주시 중앙2길,충청남도 공주시 석남리 300-2,36.550706,126.953028,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"중앙2길",1,충청남도 공주시 중앙2길,충청남도 공주시 석남리 300-2,36.550431,126.953012,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"중앙2길",1,충청남도 공주시 중앙2길,충청남도 공주시 석남리 300,36.551056,126.953041,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"중앙2길",1,충청남도 공주시 중앙2길,충청남도 공주시 석남리 300-4,36.551221,126.952974,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 604,36.541311,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 604,36.541068,126.947327,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 604,36.541122,126.947182,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 유구읍 605,,126.947009,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 유구읍 605-4,36.540408,126.946906,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 603-6,36.540703,126.946808,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 512-3,36.541471,126.947308,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 604,36.541694,126.947472,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 만천리 604,36.542014,126.947667,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"유구외곽로",1,충청남도 공주시 유구외곽로,충청남도 공주시 백교리 44-3,,126.947787,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 570-20,36.544849,126.949553,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 570-23,,126.949755,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 60-2,36.544744,126.949804,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 570-33,36.544537,126.950519,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 32-8,36.544396,126.950722,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 32-8,36.544294,126.951166,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 32-7,36.544116,126.951555,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 32-4,36.543926,126.951614,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 백교리 570-13,36.543449,126.952123,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 만천리 601-4,,126.952734,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 만천리 601-5,36.543217,126.952253,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"만천길",1,충청남도 공주시 만천길,충청남도 공주시 만천리 282-4,36.542992,126.952741,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 382-32,36.551425,126.949647,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 385-3,36.551564,126.949729,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 384-63,36.551996,126.949392,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 393-22,36.552463,126.949217,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 384-84,36.552923,126.949144,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 384-83,,126.949027,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 394-24,36.553574,126.948922,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 394-24,36.553957,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 192-17,36.554358,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 39-9,36.555006,126.948988,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 음신길 24,충청남도 공주시 녹천리 43-2,36.555276,126.947158,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 41-11,36.555401,126.947931,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 40-7,36.555405,126.947996,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 40-6,36.555381,126.948454,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 35-1,36.555426,126.949007,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 녹천리 39-8,36.555106,126.949095,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 192-21,36.554568,126.948983,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 192-17,36.554436,126.948881,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 394-24,36.553649,126.948804,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 유구초교길 26-11,충청남도 공주시 석남리 384-77,36.553329,126.949049,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 393-20,36.552433,,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 384-91,36.551994,126.949491,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 384-86,36.551805,126.949665,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"남방1길",1,충청남도 공주시 남방1길,충청남도 공주시 석남리 382-10,36.551519,126.949951,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길,충청남도 공주시 유구리 438-2,,126.956451,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길,충청남도 공주시 유구리 438-4,36.551703,126.956353,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길,충청남도 공주시 유구리 438-9,,126.956402,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길,충청남도 공주시 유구리 437-6,36.551793,126.956395,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말뒤길 75-1,충청남도 공주시 유구리 437-7,36.552154,126.956353,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550576,126.956245,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,,126.956008,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550583,126.955824,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550578,126.955561,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550574,126.955396,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550632,126.955424,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550635,126.955659,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550653,126.955888,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550653,126.956114,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
"창말길",2,충청남도 공주시 창말길 44,충청남도 공주시 유구리 648,36.550664,126.956421,2000,한전주,041-840-8563,충청남도 공주시,2020-10-29
