"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"고대053",1,,충청남도 당진시 고대면 진관리 1552-2,36.911531,126.5827861,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대054",1,,충청남도 당진시 고대면 진관리 1375-2,36.914473,126.5815361,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대055",1,,충청남도 당진시 고대면 진관리 1129-3,36.917581,126.5788931,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대056",1,,충청남도 당진시 고대면 진관리 882-4,36.919726,126.5815181,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대057",1,,충청남도 당진시 고대면 진관리 886-14,36.918895,126.5834751,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대058",1,,충청남도 당진시 고대면 진관리 1186,36.917571,126.5834381,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대058_1",1,,충청남도 당진시 고대면 진관리 327-2,36.919616,126.6045921,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대059",1,,충청남도 당진시 고대면 진관리 1125-1,36.918867,126.5805131,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대060",1,,충청남도 당진시 고대면 진관리 1027-1,36.927772,126.5813281,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대061",1,,충청남도 당진시 고대면 진관리 1058-9,36.930294,126.5784631,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대062",1,,충청남도 당진시 고대면 진관리 1049,36.929479,126.5799721,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대063",1,,충청남도 당진시 고대면 진관리 1011-5,36.927934,126.5838081,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대064",1,,충청남도 당진시 고대면 진관리 1004-3,36.926595,126.5822211,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대065",1,,충청남도 당진시 고대면 진관리 979-2,36.924971,126.5841041,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대066",1,,충청남도 당진시 고대면 진관리 891-4,36.923486,126.5846061,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대067",1,,충청남도 당진시 고대면 진관리 824,36.923562,126.5858851,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대068",1,,충청남도 당진시 고대면 진관리 1188,36.917666,126.5848961,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대069",1,,충청남도 당진시 고대면 진관리 844,36.924543,126.5905831,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대070",1,,충청남도 당진시 고대면 진관리 581-1,36.924302,126.5914261,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대071",1,,충청남도 당진시 고대면 진관리 639-1,36.92503759,126.5942808,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대072",1,,충청남도 당진시 고대면 용두리 661-1,36.926421,126.5971161,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대073",1,,충청남도 당진시 고대면 용두리 654,36.927595,126.5977491,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대074",1,,충청남도 당진시 고대면 용두리 641-4,36.929017,126.5971471,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대075",1,,충청남도 당진시 고대면 용두리 611-13,36.931605,126.5979751,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대076",1,,충청남도 당진시 고대면 용두리 664-16,36.925022,126.5964051,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대077",1,,충청남도 당진시 고대면 용두리 643-1,36.925221,126.5966391,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대078",1,,충청남도 당진시 고대면 용두리 675-6,36.923876,126.5984212,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대079",1,,충청남도 당진시 고대면 용두리 676-8,36.924189,126.6005511,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대080",1,,충청남도 당진시 고대면 용두리 644-44,36.924951,126.6015681,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대081",1,,충청남도 당진시 고대면 용두리 232-13,36.923891,126.6030211,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대082",1,,충청남도 당진시 고대면 용두리 232-2,36.923873,126.6028871,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대083",1,,충청남도 당진시 고대면 용두리 644-18,36.924402,126.6022331,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대084",1,,충청남도 당진시 고대면 용두리 644-63,36.924472,126.6014581,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대085",1,,충청남도 당진시 고대면 용두리 511-10,36.924792,126.6027811,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대086",1,,충청남도 당진시 고대면 용두리 647-4,36.925322,126.6025091,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대087",1,,충청남도 당진시 고대면 용두리 514-8,36.925746,126.6025412,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대088",1,,충청남도 당진시 고대면 용두리 648-1,36.926502,126.6022331,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대089",1,,충청남도 당진시 고대면 용두리 652-8,36.927998,126.6024512,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대090",1,,충청남도 당진시 고대면 용두리 234-3,36.922521,126.6027141,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대091",1,,충청남도 당진시 고대면 진관리 345-1,36.921981,126.6027171,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대092",1,,충청남도 당진시 고대면 진관리 347-2,36.920724,126.6016461,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대093",1,,충청남도 당진시 고대면 진관리 362-6,36.919405,126.6005421,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대094",1,,충청남도 당진시 고대면 진관리 363-2,36.919018,126.6006912,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대095",1,,충청남도 당진시 고대면 진관리 375,36.919762,126.5995861,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대096",1,,충청남도 당진시 고대면 진관리 389,36.919468,126.5979941,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대097",1,,충청남도 당진시 고대면 진관리 397,36.918637,126.5972921,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대098",1,,충청남도 당진시 고대면 진관리 548-2,36.916895,126.5965612,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대099",1,,충청남도 당진시 고대면 진관리 410-5,36.915872,126.5977211,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대100",1,,충청남도 당진시 고대면 진관리 541,36.916533,126.5959781,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1001",1,,충청남도 당진시 고대면 당진포리 939-56,36.956234,126.5462761,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1002",1,,충청남도 당진시 고대면 당진포리 산134-12,36.951735,126.5599661,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1003",1,,충청남도 당진시 고대면 당진포리 547-19,36.951581,126.5617971,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1004",1,,충청남도 당진시 고대면 당진포리 569-2,36.950771,126.5604991,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1005",1,,충청남도 당진시 고대면 당진포리 120-32,36.957091,126.5588681,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1006",1,,충청남도 당진시 고대면 당진포리 120-44,36.957786,126.5616041,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1008",1,,충청남도 당진시 고대면 당진포리 478-32,36.959808,126.5597841,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1009",1,,충청남도 당진시 고대면 당진포리 912-4,36.952947,126.5466541,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대101",1,,충청남도 당진시 고대면 진관리 542-8,36.915952,126.5947921,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1010",1,,충청남도 당진시 고대면 당진포리 626,36.944887,126.5568671,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1011",1,,충청남도 당진시 고대면 당진포리 736,36.944431,126.5631412,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1013",1,,충청남도 당진시 고대면 대촌리 854,36.938344,126.5692481,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1014",1,,충청남도 당진시 고대면 당진포리 1005,36.949017,126.5558281,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1016",1,,충청남도 당진시 고대면 당진포리 산224-23,36.945877,126.5430371,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1017",1,,충청남도 당진시 고대면 당진포리 53,36.965015,126.5442361,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1018",1,,충청남도 당진시 고대면 슬항리 904-2,36.930453,126.6088571,2015,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1019",1,,충청남도 당진시 고대면 슬항리 789-2,36.931236,126.6060921,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대102",1,,충청남도 당진시 고대면 용두리 238-6,36.921937,126.6033231,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1020",1,,충청남도 당진시 고대면 슬항리 286-2,36.933163,126.6147251,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1021",1,,충청남도 당진시 고대면 슬항리 718-1,36.936597,126.6004181,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1022",1,,충청남도 당진시 고대면 슬항리 1165,36.937356,126.6201711,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1023",1,,충청남도 당진시 고대면 슬항리 159-1,36.938498,126.6196261,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1024",1,,충청남도 당진시 고대면 슬항리 128-2,36.940363,126.6222771,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1025",1,,충청남도 당진시 고대면 슬항리 1023,36.938174,126.6032611,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1027",1,,충청남도 당진시 고대면 장항리 1083,36.951361,126.5731491,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1029",1,,충청남도 당진시 고대면 장항리 1055-2,36.956171,126.5725491,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대103",1,,충청남도 당진시 고대면 용두리 236-8,36.921571,126.6039541,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1031",1,,충청남도 당진시 고대면 장항리 297-3,36.957962,126.5954123,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1032",1,,충청남도 당진시 고대면 대촌리 790,36.942268,126.5969591,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1033",1,,충청남도 당진시 고대면 장항리 688-23,36.958974,126.5754312,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1034",1,,충청남도 당진시 고대면 장항리 1039-2,36.958011,126.5783211,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1035",1,,충청남도 당진시 고대면 장항리 659-1,36.954282,126.5846461,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1036",1,,충청남도 당진시 고대면 장항리 748-3,36.958084,126.5862031,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1037",1,,충청남도 당진시 고대면 장항리 1057-5,36.955826,126.5745271,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1038",1,,충청남도 당진시 고대면 장항리 666-4,36.955979,126.5822291,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1039",1,,충청남도 당진시 고대면 장항리 647-2,36.955991,126.5802081,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대104",1,,충청남도 당진시 고대면 용두리 266-4,36.920879,126.6048771,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1040",1,,충청남도 당진시 고대면 장항리 1071-3,36.955356,126.5743731,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1041",1,,충청남도 당진시 고대면 진관리 642-1,36.926293,126.5944912,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1042",1,,충청남도 당진시 고대면 장항리 860-6,36.944246,126.5793741,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1043",1,,충청남도 당진시 고대면 당진포리 833,36.939895,126.5598661,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1044",1,,충청남도 당진시 고대면 당진포리 1374,36.952383,126.5476681,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1045",1,,충청남도 당진시 고대면 당진포리 산132-1,36.957548,126.5654231,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1046",1,,충청남도 당진시 고대면 당진포리 산132-1,36.957642,126.5653441,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1047",1,,충청남도 당진시 고대면 당진포리 산132-1,36.957763,126.5652191,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1049",1,,충청남도 당진시 고대면 당진포리 53,36.964968,126.5666721,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대105",1,,충청남도 당진시 고대면 용두리 214-9,36.920286,126.6054191,2015,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1050",1,,충청남도 당진시 고대면 슬항리 26-34,36.946257,126.6197221,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1051",1,,충청남도 당진시 고대면 당진포리 2193,36.956058,126.5355991,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1052",1,,충청남도 당진시 고대면 당진포리 산132-1,36.957225,126.5658961,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1054",1,,충청남도 당진시 고대면 당진포리 산16-7,36.963709,126.5699021,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1055",1,,충청남도 당진시 고대면 성산리 723-17,36.963653,126.5711481,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1058",1,,충청남도 당진시 고대면 성산리 731-1,36.964746,126.5745912,2015,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1059",1,,충청남도 당진시 고대면 성산리 719-1,36.962991,126.5724321,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대106",1,,충청남도 당진시 고대면 용두리 215-1,36.919721,126.6058711,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1061",1,,충청남도 당진시 고대면 슬항리 26-20,36.946623,126.6185641,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1062",1,,충청남도 당진시 고대면 슬항리 636-2,36.949189,126.6230311,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1063",1,,충청남도 당진시 고대면 당진포리 산132-1,36.957351,126.5656481,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1064",1,,충청남도 당진시 고대면 당진포리 산110-2,36.967851,126.5590081,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1065",1,,충청남도 당진시 고대면 당진포리 산111,36.968963,126.5577331,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1066",1,,충청남도 당진시 고대면 당진포리 2256,36.976313,126.5263912,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1067",1,,충청남도 당진시 고대면 당진포리 2572,36.978615,126.5297561,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1068",1,,충청남도 당진시 고대면 당진포리 310,36.971221,126.5258371,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1069",1,,충청남도 당진시 고대면 당진포리 1277,36.972233,126.5245851,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대107",1,,충청남도 당진시 고대면 용두리 701,36.919091,126.6063461,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1070",1,,충청남도 당진시 고대면 당진포리 261,36.96930468,126.5321805,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1071",1,,충청남도 당진시 고대면 당진포리 산94-1,36.968993,126.5368681,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1072",1,,충청남도 당진시 고대면 당진포리 2643,36.966551,126.5461021,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1073",1,,충청남도 당진시 고대면 슬항리 152-12,36.947401,126.6205251,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1074",1,,충청남도 당진시 고대면 당진포리 산100-2,36.965965,126.5509111,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1075",1,,충청남도 당진시 고대면 당진포리 472-2,36.964019,126.5533031,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1076",1,,충청남도 당진시 고대면 당진포리 469-8,36.963279,126.5530381,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1077",1,,충청남도 당진시 고대면 당진포리 산131-1,36.960687,126.5610151,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1078",1,,충청남도 당진시 고대면 슬항리 17-1,36.948616,126.6192051,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1079",1,,충청남도 당진시 고대면 당진포리 산118-10,36.961494,126.5603251,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대108",1,,충청남도 당진시 고대면 용두리 217-10,36.918335,126.6066531,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1080",1,,충청남도 당진시 고대면 슬항리 26-20,36.946111,126.6188581,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1081",1,,충청남도 당진시 고대면 슬항리 1242-3,36.938671,126.6239811,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1082",1,,충청남도 당진시 고대면 슬항리 318-9,36.938882,126.6137641,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1083",1,,충청남도 당진시 고대면 슬항리 253,36.932926,126.6181331,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1084",1,,충청남도 당진시 고대면 슬항리 360-2,36.940561,126.6157261,2014,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1085",1,,충청남도 당진시 고대면 대촌리 86,36.942326,126.6027571,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1086",1,,충청남도 당진시 고대면 대촌리 123,36.941011,126.6053341,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1087",1,,충청남도 당진시 고대면 대촌리 120,36.941351,126.6044121,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
"고대1088",1,,충청남도 당진시 고대면 대촌리 668,36.932833,126.5853971,2008,한전주,041-350-4545,충청남도 당진시청,2021-10-26
