"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"고북면A038",1,,충청남도 서산시 고북면 가구리 176-15,36.66661453,126.5418701,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A039",1,충청남도 서산시 고북면 가구전길96-4,충청남도 서산시 고북면 가구리 696,36.66665268,126.542984,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A040",1,충청남도 서산시 고북면 가구전길81-17,충청남도 서산시 고북면 가구리 176-2,36.66771317,126.5430222,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A041",1,충청남도 서산시 고북면 고북1로294-2,충청남도 서산시 고북면 가구리 675,36.66656494,126.5336761,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A042",1,충청남도 서산시 고북면 고북1로284,충청남도 서산시 고북면 가구리 675,36.66611099,126.5331192,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A043",1,충청남도 서산시 고북면 고북1로288,충청남도 서산시 고북면 가구리 607-20,36.66665268,126.5330353,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A044",1,,충청남도 서산시 고북면 가구리 617-5,36.66703796,126.5329666,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A045",1,충청남도 서산시 고북면 고북1로 294,충청남도 서산시 고북면 가구리 612,36.66707611,126.5332794,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A046",1,충청남도 서산시 고북면 고북1로300,충청남도 서산시 고북면 가구리 618-8,36.66764069,126.5328827,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A047",1,충청남도 서산시 고북면 고북1로298,충청남도 서산시 고북면 가구리 617-1,36.66738892,126.532959,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A048",1,충청남도 서산시 고북면 고북1로302-4,충청남도 서산시 고북면 가구리 625-10,36.66792297,126.5330048,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A049",1,충청남도 서산시 고북면 고북1로306,충청남도 서산시 고북면 가구리 675,36.66807938,126.5327682,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A050",1,충청남도 서산시 고북면 고북1로310,충청남도 서산시 고북면 가구리 686,36.66846848,126.5327225,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A051",1,,충청남도 서산시 고북면 가구리 686,36.66872025,126.5329132,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A052",1,,충청남도 서산시 고북면 가구리 686,36.66882324,126.533226,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A053",1,충청남도 서산시 고북면 복남골길8,충청남도 서산시 고북면 가구리 686,36.66883469,126.5337906,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A054",1,,충청남도 서산시 고북면 가구리 618-2,36.66832733,126.5337906,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A055",1,,충청남도 서산시 고북면 가구리 686,36.6688118,126.5348587,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A056",1,,충청남도 서산시 고북면 가구리 686,36.6687851,126.5360947,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A057",1,,충청남도 서산시 고북면 가구리 624-12,36.6687355,126.5366135,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A058",1,충청남도 서산시 고북면 복남골길41,충청남도 서산시 고북면 가구리 157,36.66864395,126.5370331,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A059",1,충청남도 서산시 고북면 복남골길43,충청남도 서산시 고북면 가구리 산 54,36.66880798,126.5383606,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A060",1,충청남도 서산시 고북면 복남골길71-4,충청남도 서산시 고북면 가구리 산 55-3,36.66893768,126.539299,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A061",1,충청남도 서산시 고북면 복남골길71-4,충청남도 서산시 고북면 가구리 166-12,36.66911697,126.5405271,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A062",1,충청남도 서산시 고북면 복남골길71-4,충청남도 서산시 고북면 가구리 166-11,36.66908646,126.5402298,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A063",1,충청남도 서산시 고북면 복남골길75,충청남도 서산시 고북면 가구리 167,36.66870499,126.5407028,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A064",1,충청남도 서산시 고북면 복남골길95-6,충청남도 서산시 고북면 가구리 산 57-23,36.66910172,126.5417786,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A065",1,충청남도 서산시 고북면 복남골길127,충청남도 서산시 고북면 가구리 172-33,36.67089844,126.545517,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A066",1,충청남도 서산시 고북면 복남골길111,충청남도 서산시 고북면 가구리 172-13,36.67041397,126.5438232,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A067",1,충청남도 서산시 고북면 복남골길95-6,충청남도 서산시 고북면 가구리 172-24,36.66989517,126.5426178,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A068",1,충청남도 서산시 고북면 복남골길43,충청남도 서산시 고북면 가구리 624-18,36.66868591,126.5374756,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A069",1,충청남도 서산시 고북면 복남골길29-1,충청남도 서산시 고북면 가구리 산 51-28,36.66884995,126.5354843,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A070",1,,충청남도 서산시 고북면 가구리 624-10,36.66911316,126.5348587,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A071",1,,충청남도 서산시 고북면 가구리 624-60,36.66876221,126.532692,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A072",1,,충청남도 서산시 고북면 가구리 624-4,36.66921997,126.5326385,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A073",1,,충청남도 서산시 고북면 가구리 624-27,36.66935349,126.533165,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A074",1,,충청남도 서산시 고북면 가구리 624-27,36.66942215,126.5327682,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A075",1,,충청남도 서산시 고북면 가구리 624-8,36.670578,126.532402,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A076",1,,충청남도 서산시 고북면 가구리 산 51-16,36.66990662,126.5327759,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A077",1,충청남도 서산시 고북면 고북1로326-5,충청남도 서산시 고북면 가구리 624-27,36.66997528,126.5331268,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A078",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-27,36.67027664,126.5334167,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A079",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-23,36.67033768,126.5340576,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A080",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-31,36.67043304,126.5330963,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A081",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-22,36.67051315,126.5336761,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A082",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-41,36.67073059,126.533989,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A083",1,충청남도 서산시 고북면 고수관로673-29,충청남도 서산시 고북면 가구리 624-41,36.67071915,126.5335922,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A084",1,,충청남도 서산시 고북면 가구리 624-41,36.67068863,126.533226,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A085",1,,충청남도 서산시 고북면 가구리 624-68,36.67105484,126.5330811,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A086",1,,충청남도 서산시 고북면 가구리 산 51-9,36.67099762,126.534584,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A087",1,충청남도 서산시 고북면 고수관로637,충청남도 서산시 고북면 가구리 산 52-4,36.67115784,126.5371017,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A088",1,충청남도 서산시 고북면 고수관로626,충청남도 서산시 고북면 가구리 166-57,36.67133331,126.5391769,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A089",1,충청남도 서산시 고북면 고수관로586-10,충청남도 서산시 고북면 가구리 산 56-2,36.67165756,126.5428391,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A090",1,,충청남도 서산시 고북면 가구리 산 59-1,36.67197418,126.5473175,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A091",1,충청남도 서산시 고북면 도간길128-58,충청남도 서산시 고북면 가구리 산 50-17,36.67324066,126.5465469,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A092",1,충청남도 서산시 고북면 도간길128-44,충청남도 서산시 고북면 가구리 70-61,36.6742363,126.5457916,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A093",1,,충청남도 서산시 고북면 가구리 166-58,36.67185593,126.5416107,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A094",1,,충청남도 서산시 고북면 가구리 산 50-46,36.67169189,126.5387573,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A095",1,충청남도 서산시 고북면 고수관로672,,36.67118454,126.5334473,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A096",1,충청남도 서산시 고북면 면학골길24-11,충청남도 서산시 고북면 가구리 산 50-35,36.67227173,126.5341339,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A097",1,충청남도 서산시 고북면 면학골길55,충청남도 서산시 고북면 가구리 산 50-41,36.67449951,126.5364075,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A098",1,충청남도 서산시 고북면 면학골길72-5,충청남도 서산시 고북면 가구리 1781,36.67599106,126.5376358,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A099",1,,충청남도 서산시 고북면 가구리 1775,36.67751312,126.5384064,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A100",1,충청남도 서산시 고북면 도간길128-4,충청남도 서산시 고북면 가구리 1781,36.67760468,126.5437164,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A101",1,충청남도 서산시 고북면 도간길128-8,충청남도 서산시 고북면 가구리 산 50-6,36.67680359,126.5439453,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A102",1,충청남도 서산시 고북면 도간길201,충청남도 서산시 고북면 가구리 86-5,36.68059158,126.5460739,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A103",1,충청남도 서산시 고북면 도간길198,충청남도 서산시 고북면 가구리 산 16,36.68100357,126.5469742,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A104",1,충청남도 서산시 고북면 도간길186,충청남도 서산시 고북면 가구리 17,36.68100357,126.5476074,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A105",1,충청남도 서산시 고북면 도간길186-12,충청남도 서산시 고북면 가구리 665,36.68178177,126.5484085,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A106",1,충청남도 서산시 고북면 도간길186-10,충청남도 서산시 고북면 가구리 16,36.68148422,126.5482254,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A107",1,충청남도 서산시 고북면 도간길201,충청남도 서산시 고북면 가구리 산 13-9,36.68035889,126.5454712,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A108",1,충청남도 서산시 고북면 도간길224,충청남도 서산시 고북면 가구리 92-4,36.68003082,126.5441589,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A109",1,충청남도 서산시 고북면 도간길242,충청남도 서산시 고북면 가구리 92-18,36.67946625,126.542572,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A110",1,,충청남도 서산시 고북면 가구리 산 10-9,36.67959213,126.5408936,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A111",1,충청남도 서산시 고북면 매령길 206-22,충청남도 서산시 고북면 가구리 2-10,36.68248749,126.5469971,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A112",1,충청남도 서산시 고북면 면학골길158-31,충청남도 서산시 고북면 가구리 2-10,36.68228531,126.5462952,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면A113",1,,충청남도 서산시 고북면 가구리 93,36.67958832,126.5404129,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A114",1,,충청남도 서산시 고북면 가구리 624-64,36.67046738,126.534584,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A115",1,,충청남도 서산시 고북면 가구리 72-1,36.67760779,126.546326,2019년,한전주,041-660-2389,서산시,2021-07-28
"고북면A116",1,,충청남도 서산시 고북면 가구리 701,36.6657753,126.5410385,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면A117",1,충청남도 서산시 고북면 복남골길 5,,36.66896587,126.5334597,2020년,전용주,041-660-2389,서산시,2021-07-28
"고북면A118",1,충청남도 서산시 고북면 가구전길 81-7,충청남도 서산시 고북면 가구리 169-4,36.66724597,126.5419069,2020년,한전주,041-660-2389,서산시,2021-07-28
"고북면A119",1,충청남도 서산시 고북면 가구전길 17,충청남도 서산시 고북면 가구리 610-3,36.66761705,126.5336174,2020년,한전주,041-660-2389,서산시,2021-07-28
"고북면A120",1,충청남도 서산시 고북면 도간길 128-58,충청남도 서산시 고북면 가구리 70-13,36.67295803,126.5460401,2020년,한전주,041-660-2389,서산시,2021-07-28
"고북면A121",1,충청남도 서산시 고북면 도간길 244,충청남도 서산시 고북면 가구리 93-41,36.67941342,126.5419131,2020년,한전주,041-660-2389,서산시,2021-07-28
"고북면A122",1,,충청남도 서산시 고북면 가구리 670,36.67864781,126.5434112,2021년,한전주,041-660-2389,서산시,2021-07-28
"고북면A123",1,,충청남도 서산시 고북면 가구리 155-3,,,2021년,한전주,041-660-2389,서산시,2021-07-28
"고북면B001",1,충청남도 서산시 고북면 새솔1길57-17,충청남도 서산시 고북면 신송리 608-11,36.65525818,126.536705,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B002",1,충청남도 서산시 고북면 새솔1길156-7,충청남도 서산시 고북면 신송리 582-1,36.65675354,126.5433731,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B003",1,,충청남도 서산시 고북면 신송리 산 112-2,36.65710831,126.5319595,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B004",1,충청남도 서산시 고북면 고북1로174-20,충청남도 서산시 고북면 신송리 600-4,36.65555954,126.5325623,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B005",1,충청남도 서산시 고북면 고북1로174-7,충청남도 서산시 고북면 신송리 산 104-24,36.6561203,126.5322723,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B006",1,충청남도 서산시 고북면 고북1로174-21,충청남도 서산시 고북면 신송리 604-13,36.65603256,126.5331726,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B007",1,,충청남도 서산시 고북면 신송리 627-2,36.65445328,126.5302124,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B008",1,충청남도 서산시 고북면 고북1로99,충청남도 서산시 고북면 신송리 642-1,36.65120697,126.5301285,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B009",1,충청남도 서산시 고북면 고북1로89-8,충청남도 서산시 고북면 신송리 648-1,36.65058136,126.5312881,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B010",1,충청남도 서산시 고북면 가루지길13,충청남도 서산시 고북면 신송리 822,36.64801025,126.5340805,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면B011",1,충청남도 서산시 고북면 가루지길39-1,충청남도 서산시 고북면 신송리 785-4,36.64644241,126.5322571,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B012",1,충청남도 서산시 고북면 가루지길58,충청남도 서산시 고북면 신송리 787-9,36.64492035,126.5307541,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B013",1,충청남도 서산시 고북면 고북1로37,충청남도 서산시 고북면 신송리 753-6,36.64842606,126.5358353,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면B014",1,충청남도 서산시 고북면 고북1로31-9,충청남도 서산시 고북면 신송리 755-7,36.6473465,126.5363388,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B015",1,,충청남도 서산시 고북면 신송리 755-2,36.64779282,126.5372391,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B016",1,,충청남도 서산시 고북면 신송리 862,36.64777756,126.5396957,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B017",1,충청남도 서산시 고북면 새솔2길138-32,충청남도 서산시 고북면 신송리 895,36.64654922,126.5428543,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B018",1,충청남도 서산시 고북면 새솔2길138-53,충청남도 서산시 고북면 신송리 317,36.64553833,126.5452881,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B019",1,충청남도 서산시 고북면 새솔2길150-43,충청남도 서산시 고북면 신송리 341,36.64649963,126.5445557,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B020",1,충청남도 서산시 고북면 새솔2길150-29,충청남도 서산시 고북면 신송리 308,36.64682388,126.543602,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면B021",1,충청남도 서산시 고북면 새솔2길150-17,충청남도 서산시 고북면 신송리 303-3,36.64733505,126.5426102,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B022",1,충청남도 서산시 고북면 새솔2길150-7,,36.64819717,126.5409546,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B023",1,충청남도 서산시 고북면 새솔2길180-1,충청남도 서산시 고북면 신송리 290-1,36.64988708,126.5437698,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B024",1,,충청남도 서산시 고북면 신송리 519-3,36.65049362,126.5445786,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B025",1,충청남도 서산시 고북면 새솔1길89,충청남도 서산시 고북면 신송리 486-1,36.65365601,126.5387039,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B026",1,충청남도 서산시 고북면 새솔1길77-43,충청남도 서산시 고북면 신송리 592-20,36.65578079,126.5384216,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B027",1,충청남도 서산시 고북면 새솔1길57-8,충청남도 서산시 고북면 신송리 608-16,36.65446472,126.5362244,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B028",1,충청남도 서산시 고북면 새솔1길15,충청남도 서산시 고북면 신송리 844,36.65403748,126.5318146,2013년 이전,전용주,041-660-2389,서산시,2021-07-28
"고북면B029",1,충청남도 서산시 고북면 새솔1길12,충청남도 서산시 고북면 신송리 630-17,36.65387726,126.5313797,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B030",1,충청남도 서산시 고북면 새솔1길6,충청남도 서산시 고북면 신송리 630-7,36.65369797,126.5305099,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B031",1,,충청남도 서산시 고북면 신송리 817-14,36.65322495,126.5426178,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B032",1,충청남도 서산시 고북면 새솔1길129,충청남도 서산시 고북면 신송리 582-23,36.65424728,126.5428162,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B033",1,,충청남도 서산시 고북면 신송리 519-13,36.65068817,126.5453873,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B034",1,,충청남도 서산시 고북면 신송리 288-4,36.64974976,126.5468216,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B035",1,충청남도 서산시 고북면 선돌1길87,충청남도 서산시 고북면 신송리 288-11,36.64930725,126.5476871,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B036",1,,충청남도 서산시 고북면 신송리 288-10,36.64891815,126.5485916,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B037",1,충청남도 서산시 고북면 선돌1길130-10,충청남도 서산시 고북면 신송리 187-2,36.64592361,126.5505524,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B038",1,충청남도 서산시 고북면 선돌1길130-26,충청남도 서산시 고북면 신송리 176,36.64466858,126.5498581,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B039",1,,충청남도 서산시 고북면 신송리 220-3,36.64715958,126.5513992,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
"고북면B040",1,충청남도 서산시 고북면 선돌1길140-40,충청남도 서산시 고북면 신송리 156-2,36.64595032,126.5523453,2013년 이전,한전주,041-660-2389,서산시,2021-07-28
